PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCHGINDX] - ASSETS - 2024-12-31,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,HARVEY NORMAN HOLDINGS LTD.,-,HVN AU,-,,"60,032","$280,349",0.04%,
LISTED EQUITY,-,-,-,-,"QUANTA SERVICES, INC.",-,PWR US,-,,547,"$279,270",0.04%,
LISTED EQUITY,-,-,-,-,"WASTE CONNECTIONS, INC.",-,WCN US,-,,"1,007","$279,060",0.04%,
LISTED EQUITY,-,-,-,-,GENESIS MINERALS LTD.,-,GMD AU,-,,"112,618","$278,166",0.04%,
LISTED EQUITY,-,-,-,-,"CUMMINS, INC.",-,CMI US,-,,491,"$276,299",0.04%,
LISTED EQUITY,-,-,-,-,"DOMINION ENERGY, INC.",-,D US,-,,"3,175","$276,185",0.04%,
LISTED EQUITY,-,-,-,-,NIB HOLDINGS LTD.,-,NHF AU,-,,"50,347","$275,902",0.04%,
LISTED EQUITY,-,-,-,-,ADVANTEST CORP.,-,6857 JP,-,,"2,907","$274,832",0.04%,
LISTED EQUITY,-,-,-,-,DISCOVER FINANCIAL SERVICES,-,DFS US,-,,982,"$274,810",0.04%,
LISTED EQUITY,-,-,-,-,"SUNCOR ENERGY, INC.",-,SU CN,-,,"4,766","$274,649",0.04%,
LISTED EQUITY,-,-,-,-,INVESTOR AB,-,INVEB SS,-,,"6,416","$274,496",0.04%,
LISTED EQUITY,-,-,-,-,BAE SYSTEMS PLC,-,BA LN,-,,"11,809","$274,333",0.04%,
LISTED EQUITY,-,-,-,-,3I GROUP PLC,-,III LN,-,,"3,788","$273,102",0.04%,
LISTED EQUITY,-,-,-,-,RECKITT BENCKISER GROUP PLC,-,RKT LN,-,,"2,793","$273,028",0.04%,
LISTED EQUITY,-,-,-,-,AUCKLAND INTERNATIONAL AIRPORT LTD.,-,AIA AU,-,,"35,160","$272,841",0.04%,
LISTED EQUITY,-,-,-,-,"LULULEMON ATHLETICA, INC.",-,LULU US,-,,441,"$272,292",0.04%,
LISTED EQUITY,-,-,-,-,"AXON ENTERPRISE, INC.",-,AXON US,-,,282,"$271,102",0.04%,
LISTED EQUITY,-,-,-,-,"WW GRAINGER, INC.",-,GWW US,-,,159,"$270,570",0.04%,
LISTED EQUITY,-,-,-,-,DSV AS,-,DSV DC,-,,788,"$270,398",0.04%,
LISTED EQUITY,-,-,-,-,HONG KONG EXCHANGES & CLEARING LTD.,-,388 HK,-,,"4,410","$270,281",0.04%,
LISTED EQUITY,-,-,-,-,LLOYDS BANKING GROUP PLC,-,LLOY LN,-,,"242,338","$268,529",0.04%,
LISTED EQUITY,-,-,-,-,LONZA GROUP AG,-,LONN SW,-,,280,"$267,445",0.04%,
LISTED EQUITY,-,-,-,-,"REPUBLIC SERVICES, INC.",-,RSG US,-,,820,"$266,407",0.04%,
LISTED EQUITY,-,-,-,-,FLUTTER ENTERTAINMENT PLC,-,FLTR LN,-,,635,"$266,147",0.04%,
LISTED EQUITY,-,-,-,-,"SNOWFLAKE, INC.",-,SNOW US,-,,"1,066","$265,883",0.04%,
LISTED EQUITY,-,-,-,-,NEWMONT CORP.,-,NEM US,-,,"4,396","$264,254",0.04%,
LISTED EQUITY,-,-,-,-,ANHEUSER-BUSCH INBEV SA,-,ABI BB,-,,"3,269","$263,842",0.04%,
LISTED EQUITY,-,-,-,-,TE CONNECTIVITY PLC,-,TEL US,-,,"1,141","$263,551",0.04%,
LISTED EQUITY,-,-,-,-,HOYA CORP.,-,7741 JP,-,,"1,293","$263,345",0.04%,
LISTED EQUITY,-,-,-,-,"ALIMENTATION COUCHE-TARD, INC.",-,ATD CN,-,,"2,940","$263,123",0.04%,
LISTED EQUITY,-,-,-,-,FASTENAL CO.,-,FAST US,-,,"2,265","$262,987",0.04%,
LISTED EQUITY,-,-,-,-,RAMELIUS RESOURCES LTD.,-,RMS AU,-,,"126,530","$261,918",0.04%,
LISTED EQUITY,-,-,-,-,"HOWMET AEROSPACE, INC.",-,HWM US,-,,"1,483","$261,908",0.04%,
LISTED EQUITY,-,-,-,-,KROGER CO.,-,KR US,-,,"2,651","$261,817",0.04%,
LISTED EQUITY,-,-,-,-,MERCEDES-BENZ GROUP AG,-,MBG GR,-,,"2,904","$261,354",0.03%,
LISTED EQUITY,-,-,-,-,SUPER RETAIL GROUP LTD.,-,SUL AU,-,,"17,211","$261,270",0.03%,
LISTED EQUITY,-,-,-,-,"FIDELITY NATIONAL INFORMATION SERVICES, INC.",-,FIS US,-,,"2,002","$261,255",0.03%,
LISTED EQUITY,-,-,-,-,"PUBLIC SERVICE ENTERPRISE GROUP, INC.",-,PEG US,-,,"1,899","$259,033",0.03%,
LISTED EQUITY,-,-,-,-,"DR HORTON, INC.",-,DHI US,-,,"1,144","$258,170",0.03%,
LISTED EQUITY,-,-,-,-,INFINEON TECHNOLOGIES AG,-,IFX GR,-,,"4,909","$257,798",0.03%,
LISTED EQUITY,-,-,-,-,"PRUDENTIAL FINANCIAL, INC.",-,PRU US,-,,"1,345","$257,511",0.03%,
LISTED EQUITY,-,-,-,-,"IQVIA HOLDINGS, INC.",-,IQV US,-,,807,"$255,972",0.03%,
LISTED EQUITY,-,-,-,-,"CBRE GROUP, INC.",-,CBRE US,-,,"1,206","$255,837",0.03%,
LISTED EQUITY,-,-,-,-,EDWARDS LIFESCIENCES CORP.,-,EW US,-,,"2,134","$255,220",0.03%,
LISTED EQUITY,-,-,-,-,GOLD ROAD RESOURCES LTD.,-,GOR AU,-,,"124,138","$254,484",0.03%,
LISTED EQUITY,-,-,-,-,"CENCORA, INC.",-,COR US,-,,698,"$253,100",0.03%,
LISTED EQUITY,-,-,-,-,KIMBERLY-CLARK CORP.,-,KMB US,-,,"1,195","$252,939",0.03%,
LISTED EQUITY,-,-,-,-,"KENVUE, INC.",-,KVUE US,-,,"7,308","$251,991",0.03%,
LISTED EQUITY,-,-,-,-,"DATADOG, INC.",-,DDOG US,-,,"1,092","$251,906",0.03%,
LISTED EQUITY,-,-,-,-,HONDA MOTOR CO. LTD.,-,7267 JP,-,,"15,953","$251,668",0.03%,
LISTED EQUITY,-,-,-,-,BAKER HUGHES CO.,-,BKR US,-,,"3,791","$251,207",0.03%,
LISTED EQUITY,-,-,-,-,"L3HARRIS TECHNOLOGIES, INC.",-,LHX US,-,,739,"$250,692",0.03%,
LISTED EQUITY,-,-,-,-,WOLTERS KLUWER NV,-,WKL NA,-,,930,"$249,360",0.03%,
LISTED EQUITY,-,-,-,-,UNITED OVERSEAS BANK LTD.,-,UOB SP,-,,"5,795","$249,277",0.03%,
LISTED EQUITY,-,-,-,-,"AMETEK, INC.",-,AME US,-,,855,"$248,905",0.03%,
LISTED EQUITY,-,-,-,-,SYSCO CORP.,-,SYY US,-,,"2,012","$248,416",0.03%,
LISTED EQUITY,-,-,-,-,BASF SE,-,BAS GR,-,,"3,478","$246,956",0.03%,
LISTED EQUITY,-,-,-,-,ATLAS COPCO AB,-,ATCOA SS,-,,"9,962","$245,881",0.03%,
LISTED EQUITY,-,-,-,-,"VERISK ANALYTICS, INC.",-,VRSK US,-,,552,"$245,841",0.03%,
LISTED EQUITY,-,-,-,-,TARGA RESOURCES CORP.,-,TRGP US,-,,851,"$245,178",0.03%,
LISTED EQUITY,-,-,-,-,TAKEDA PHARMACEUTICAL CO. LTD.,-,4502 JP,-,,"5,608","$240,928",0.03%,
LISTED EQUITY,-,-,-,-,ALCON AG,-,ALC SW,-,,"1,746","$239,302",0.03%,
LISTED EQUITY,-,-,-,-,"YUM! BRANDS, INC.",-,YUM US,-,,"1,101","$238,506",0.03%,
LISTED EQUITY,-,-,-,-,ARGENX SE,-,ARGX BB,-,,238,"$238,365",0.03%,
LISTED EQUITY,-,-,-,-,SEA LTD.,-,SE US,-,,"1,389","$238,040",0.03%,
LISTED EQUITY,-,-,-,-,ATLASSIAN CORP.,-,TEAM US,-,,603,"$237,099",0.03%,
LISTED EQUITY,-,-,-,-,CHAMPION IRON LTD.,-,CIA AU,-,,"41,216","$236,990",0.03%,
LISTED EQUITY,-,-,-,-,VALERO ENERGY CORP.,-,VLO US,-,,"1,196","$236,925",0.03%,
LISTED EQUITY,-,-,-,-,"XCEL ENERGY, INC.",-,XEL US,-,,"2,172","$236,828",0.03%,
LISTED EQUITY,-,-,-,-,BEACH ENERGY LTD.,-,BPT AU,-,,"169,744","$236,792",0.03%,
LISTED EQUITY,-,-,-,-,HALEON PLC,-,HLN LN,-,,"30,992","$236,586",0.03%,
LISTED EQUITY,-,-,-,-,CIE DE SAINT-GOBAIN SA,-,SGO FP,-,,"1,643","$235,404",0.03%,
LISTED EQUITY,-,-,-,-,GIVAUDAN SA,-,GIVN SW,-,,33,"$234,979",0.03%,
LISTED EQUITY,-,-,-,-,PG&E CORP.,-,PCG US,-,,"7,205","$234,820",0.03%,
LISTED EQUITY,-,-,-,-,"CORNING, INC.",-,GLW US,-,,"3,046","$233,799",0.03%,
LISTED EQUITY,-,-,-,-,EXPERIAN PLC,-,EXPN LN,-,,"3,346","$233,217",0.03%,
LISTED EQUITY,-,-,-,-,ADIDAS AG,-,ADS GR,-,,589,"$233,148",0.03%,
LISTED EQUITY,-,-,-,-,MONSTER BEVERAGE CORP.,-,MNST US,-,,"2,742","$232,786",0.03%,
LISTED EQUITY,-,-,-,-,SEVEN & I HOLDINGS CO. LTD.,-,3382 JP,-,,"9,086","$232,232",0.03%,
LISTED EQUITY,-,-,-,-,VERTIV HOLDINGS CO.,-,VRT US,-,,"1,266","$232,180",0.03%,
LISTED EQUITY,-,-,-,-,"KEURIG DR. PEPPER, INC.",-,KDP US,-,,"4,452","$230,928",0.03%,
LISTED EQUITY,-,-,-,-,"CORTEVA, INC.",-,CTVA US,-,,"2,498","$229,817",0.03%,
LISTED EQUITY,-,-,-,-,MAGELLAN FINANCIAL GROUP LTD.,-,MFG AU,-,,"20,659","$229,727",0.03%,
LISTED EQUITY,-,-,-,-,OTIS WORLDWIDE CORP.,-,OTIS US,-,,"1,534","$229,444",0.03%,
LISTED EQUITY,-,-,-,-,ILUKA RESOURCES LTD.,-,ILU AU,-,,"45,434","$229,440",0.03%,
LISTED EQUITY,-,-,-,-,AGNICO EAGLE MINES LTD.,-,AEM CN,-,,"1,817","$229,421",0.03%,
LISTED EQUITY,-,-,-,-,"SUN LIFE FINANCIAL, INC.",-,SLF CN,-,,"2,389","$229,009",0.03%,
LISTED EQUITY,-,-,-,-,HESS CORP.,-,HES US,-,,"1,063","$228,440",0.03%,
LISTED EQUITY,-,-,-,-,FORD MOTOR CO.,-,F US,-,,"14,199","$227,030",0.03%,
LISTED EQUITY,-,-,-,-,"INGERSOLL RAND, INC.",-,IR US,-,,"1,547","$226,131",0.03%,
LISTED EQUITY,-,-,-,-,PERPETUAL LTD.,-,PPT AU,-,,"11,360","$225,958",0.03%,
LISTED EQUITY,-,-,-,-,DEUTSCHE POST AG,-,DHL GR,-,,"3,934","$223,557",0.03%,
LISTED EQUITY,-,-,-,-,ANGLO AMERICAN PLC,-,AAL LN,-,,"4,637","$221,710",0.03%,
LISTED EQUITY,-,-,-,-,"GENERAL MILLS, INC.",-,GIS US,-,,"2,145","$220,884",0.03%,
LISTED EQUITY,-,-,-,-,"AGILENT TECHNOLOGIES, INC.",-,A US,-,,"1,014","$219,849",0.03%,
LISTED EQUITY,-,-,-,-,SIKA AG,-,SIKA SW,-,,569,"$218,990",0.03%,
LISTED EQUITY,-,-,-,-,"FERGUSON ENTERPRISES, INC.",-,FERG US,-,,779,"$218,564",0.03%,
LISTED EQUITY,-,-,-,-,NORDEA BANK ABP,-,NDA FH,-,,"12,443","$218,513",0.03%,
LISTED EQUITY,-,-,-,-,DOMINO'S PIZZA ENTERPRISES LTD.,-,DMP AU,-,,"7,415","$218,296",0.03%,
LISTED EQUITY,-,-,-,-,VULCAN MATERIALS CO.,-,VMC US,-,,521,"$216,098",0.03%,
LISTED EQUITY,-,-,-,-,EXELON CORP.,-,EXC US,-,,"3,546","$215,624",0.03%,
LISTED EQUITY,-,-,-,-,"GARTNER, INC.",-,IT US,-,,275,"$215,306",0.03%,
LISTED EQUITY,-,-,-,-,COGNIZANT TECHNOLOGY SOLUTIONS CORP.,-,CTSH US,-,,"1,729","$214,836",0.03%,
LISTED EQUITY,-,-,-,-,REGIS RESOURCES LTD.,-,RRL AU,-,,"84,129","$214,529",0.03%,
LISTED EQUITY,-,-,-,-,"ELECTRONIC ARTS, INC.",-,EA US,-,,907,"$214,451",0.03%,
LISTED EQUITY,-,-,-,-,"NASDAQ, INC.",-,NDAQ US,-,,"1,711","$213,661",0.03%,
LISTED EQUITY,-,-,-,-,"OLD DOMINION FREIGHT LINE, INC.",-,ODFL US,-,,746,"$212,732",0.03%,
LISTED EQUITY,-,-,-,-,ENI SPA,-,ENI IM,-,,"9,703","$212,420",0.03%,
LISTED EQUITY,-,-,-,-,ADYEN NV,-,ADYEN NA,-,,89,"$212,343",0.03%,
LISTED EQUITY,-,-,-,-,INSIGNIA FINANCIAL LTD.,-,IFL AU,-,,"59,797","$212,281",0.03%,
LISTED EQUITY,-,-,-,-,CAPRICORN METALS LTD.,-,CMM AU,-,,"33,713","$211,717",0.03%,
LISTED EQUITY,-,-,-,-,DEUTSCHE BANK AG,-,DBK GR,-,,"7,602","$211,546",0.03%,
LISTED EQUITY,-,-,-,-,SOFTBANK CORP.,-,9434 JP,-,,"103,486","$211,532",0.03%,
LISTED EQUITY,-,-,-,-,SIMS LTD.,-,SGM AU,-,,"17,751","$210,880",0.03%,
LISTED EQUITY,-,-,-,-,VAULT MINERALS LTD.,-,VAU AU,-,,"633,515","$209,060",0.03%,
LISTED EQUITY,-,-,-,-,"RESMED, INC.",-,RMD US,-,,566,"$208,870",0.03%,
LISTED EQUITY,-,-,-,-,WILLIS TOWERS WATSON PLC,-,WTW US,-,,412,"$208,469",0.03%,
LISTED EQUITY,-,-,-,-,"CONSTELLATION BRANDS, INC.",-,STZ US,-,,584,"$208,224",0.03%,
LISTED EQUITY,-,-,-,-,"IDEXX LABORATORIES, INC.",-,IDXX US,-,,309,"$206,272",0.03%,
LISTED EQUITY,-,-,-,-,"GE HEALTHCARE TECHNOLOGIES, INC.",-,GEHC US,-,,"1,630","$205,801",0.03%,
LISTED EQUITY,-,-,-,-,"PPG INDUSTRIES, INC.",-,PPG US,-,,"1,067","$205,758",0.03%,
LISTED EQUITY,-,-,-,-,SIEMENS ENERGY AG,-,ENR GR,-,,"2,439","$205,529",0.03%,
LISTED EQUITY,-,-,-,-,ARES MANAGEMENT CORP.,-,ARES US,-,,718,"$205,333",0.03%,
LISTED EQUITY,-,-,-,-,"CANON, INC.",-,7751 JP,-,,"3,862","$204,840",0.03%,
LISTED EQUITY,-,-,-,-,"DELL TECHNOLOGIES, INC.",-,DELL US,-,,"1,098","$204,344",0.03%,
LISTED EQUITY,-,-,-,-,CHORUS LTD.,-,CNU AU,-,,"25,665","$203,779",0.03%,
LISTED EQUITY,-,-,-,-,MITSUBISHI ELECTRIC CORP.,-,6503 JP,-,,"7,368","$203,479",0.03%,
LISTED EQUITY,-,-,-,-,NATWEST GROUP PLC,-,NWG LN,-,,"24,952","$202,949",0.03%,
LISTED EQUITY,-,-,-,-,"ROCKWELL AUTOMATION, INC.",-,ROK US,-,,438,"$202,185",0.03%,
LISTED EQUITY,-,-,-,-,"DIAMONDBACK ENERGY, INC.",-,FANG US,-,,761,"$201,318",0.03%,
LISTED EQUITY,-,-,-,-,"HP, INC.",-,HPQ US,-,,"3,820","$201,308",0.03%,
LISTED EQUITY,-,-,-,-,"CHARTER COMMUNICATIONS, INC.",-,CHTR US,-,,364,"$201,188",0.03%,
LISTED EQUITY,-,-,-,-,LOVISA HOLDINGS LTD.,-,LOV AU,-,,"6,637","$200,179",0.03%,
LISTED EQUITY,-,-,-,-,DAIKIN INDUSTRIES LTD.,-,6367 JP,-,,"1,041","$199,725",0.03%,
LISTED EQUITY,-,-,-,-,"VEEVA SYSTEMS, INC.",-,VEEV US,-,,587,"$199,266",0.03%,
LISTED EQUITY,-,-,-,-,"MARTIN MARIETTA MATERIALS, INC.",-,MLM US,-,,239,"$199,168",0.03%,
LISTED EQUITY,-,-,-,-,ARCH CAPITAL GROUP LTD.,-,ACGL US,-,,"1,317","$196,410",0.03%,
LISTED EQUITY,-,-,-,-,IRESS LTD.,-,IRE AU,-,,"21,086","$196,312",0.03%,
LISTED EQUITY,-,-,-,-,ENTERGY CORP.,-,ETR US,-,,"1,603","$196,266",0.03%,
LISTED EQUITY,-,-,-,-,GARMIN LTD.,-,GRMN US,-,,587,"$195,772",0.03%,
LISTED EQUITY,-,-,-,-,AMADEUS IT GROUP SA,-,AMS SM,-,,"1,713","$195,392",0.03%,
LISTED EQUITY,-,-,-,-,"DEXCOM, INC.",-,DXCM US,-,,"1,554","$195,101",0.03%,
LISTED EQUITY,-,-,-,-,CENTENE CORP.,-,CNC US,-,,"1,984","$194,144",0.03%,
LISTED EQUITY,-,-,-,-,OCCIDENTAL PETROLEUM CORP.,-,OXY US,-,,"2,424","$193,466",0.03%,
LISTED EQUITY,-,-,-,-,"EQUIFAX, INC.",-,EFX US,-,,468,"$192,579",0.03%,
LISTED EQUITY,-,-,-,-,PARTNERS GROUP HOLDING AG,-,PGHN SW,-,,87,"$192,327",0.03%,
LISTED EQUITY,-,-,-,-,M&T BANK CORP.,-,MTB US,-,,632,"$191,924",0.03%,
LISTED EQUITY,-,-,-,-,EDISON INTERNATIONAL,-,EIX US,-,,"1,486","$191,700",0.03%,
LISTED EQUITY,-,-,-,-,"HUBSPOT, INC.",-,HUBS US,-,,170,"$190,961",0.03%,
LISTED EQUITY,-,-,-,-,ENGIE SA,-,ENGI FP,-,,"7,441","$190,528",0.03%,
LISTED EQUITY,-,-,-,-,"TAKE-TWO INTERACTIVE SOFTWARE, INC.",-,TTWO US,-,,639,"$190,054",0.03%,
LISTED EQUITY,-,-,-,-,TESCO PLC,-,TSCO LN,-,,"25,403","$189,253",0.03%,
LISTED EQUITY,-,-,-,-,"RAYMOND JAMES FINANCIAL, INC.",-,RJF US,-,,753,"$188,908",0.03%,
LISTED EQUITY,-,-,-,-,"MICROCHIP TECHNOLOGY, INC.",-,MCHP US,-,,"2,037","$188,694",0.03%,
LISTED EQUITY,-,-,-,-,CHUGAI PHARMACEUTICAL CO. LTD.,-,4519 JP,-,,"2,620","$188,512",0.03%,
LISTED EQUITY,-,-,-,-,CODAN LTD.,-,CDA AU,-,,"11,698","$188,334",0.03%,
LISTED EQUITY,-,-,-,-,ASSA ABLOY AB,-,ASSAB SS,-,,"3,941","$188,235",0.03%,
LISTED EQUITY,-,-,-,-,EMERALD RESOURCES NL,-,EMR AU,-,,"57,767","$187,742",0.03%,
LISTED EQUITY,-,-,-,-,"HARTFORD FINANCIAL SERVICES GROUP, INC.",-,HIG US,-,,"1,061","$187,501",0.03%,
LISTED EQUITY,-,-,-,-,"CONSOLIDATED EDISON, INC.",-,ED US,-,,"1,286","$185,316",0.02%,
LISTED EQUITY,-,-,-,-,DETERRA ROYALTIES LTD.,-,DRR AU,-,,"49,714","$184,937",0.02%,
LISTED EQUITY,-,-,-,-,VOLVO AB,-,VOLVB SS,-,,"4,709","$184,883",0.02%,
LISTED EQUITY,-,-,-,-,BARRICK GOLD CORP.,-,ABX CN,-,,"7,383","$184,808",0.02%,
LISTED EQUITY,-,-,-,-,LENNAR CORP.,-,LEN US,-,,838,"$184,689",0.02%,
LISTED EQUITY,-,-,-,-,"DUPONT DE NEMOURS, INC.",-,DD US,-,,"1,499","$184,647",0.02%,
LISTED EQUITY,-,-,-,-,KONINKLIJKE AHOLD DELHAIZE NV,-,AD NA,-,,"3,505","$184,597",0.02%,
LISTED EQUITY,-,-,-,-,WEB TRAVEL GROUP LTD.,-,WEB AU,-,,"40,174","$184,397",0.02%,
LISTED EQUITY,-,-,-,-,"EBAY, INC.",-,EBAY US,-,,"1,841","$184,164",0.02%,
LISTED EQUITY,-,-,-,-,WEST AFRICAN RESOURCES LTD.,-,WAF AU,-,,"128,023","$183,712",0.02%,
LISTED EQUITY,-,-,-,-,EAGERS AUTOMOTIVE LTD.,-,APE AU,-,,"15,475","$183,224",0.02%,
LISTED EQUITY,-,-,-,-,TERUMO CORP.,-,4543 JP,-,,"5,814","$182,939",0.02%,
LISTED EQUITY,-,-,-,-,"HUMANA, INC.",-,HUM US,-,,447,"$182,886",0.02%,
LISTED EQUITY,-,-,-,-,"ALNYLAM PHARMACEUTICALS, INC.",-,ALNY US,-,,480,"$182,464",0.02%,
LISTED EQUITY,-,-,-,-,"ANSYS, INC.",-,ANSS US,-,,334,"$182,321",0.02%,
LISTED EQUITY,-,-,-,-,NATIONAL BANK OF CANADA,-,NA CN,-,,"1,238","$182,106",0.02%,
LISTED EQUITY,-,-,-,-,TRACTOR SUPPLY CO.,-,TSCO US,-,,"2,117","$181,429",0.02%,
LISTED EQUITY,-,-,-,-,FUJITSU LTD.,-,6702 JP,-,,"6,298","$181,194",0.02%,
LISTED EQUITY,-,-,-,-,INTACT FINANCIAL CORP.,-,IFC CN,-,,615,"$180,941",0.02%,
LISTED EQUITY,-,-,-,-,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP.,-,WAB US,-,,589,"$180,367",0.02%,
LISTED EQUITY,-,-,-,-,"CLOUDFLARE, INC.",-,NET US,-,,"1,036","$180,195",0.02%,
LISTED EQUITY,-,-,-,-,STATE STREET CORP.,-,STT US,-,,"1,136","$180,167",0.02%,
LISTED EQUITY,-,-,-,-,PEXA GROUP LTD.,-,PXA AU,-,,"13,789","$180,084",0.02%,
LISTED EQUITY,-,-,-,-,CORPORATE TRAVEL MANAGEMENT LTD.,-,CTD AU,-,,"13,581","$179,943",0.02%,
LISTED EQUITY,-,-,-,-,NRW HOLDINGS LTD.,-,NWH AU,-,,"46,675","$179,233",0.02%,
LISTED EQUITY,-,-,-,-,ASHTEAD GROUP PLC,-,AHT LN,-,,"1,784","$179,223",0.02%,
LISTED EQUITY,-,-,-,-,BEGA CHEESE LTD.,-,BGA AU,-,,"30,443","$175,656",0.02%,
LISTED EQUITY,-,-,-,-,"WEC ENERGY GROUP, INC.",-,WEC US,-,,"1,152","$175,017",0.02%,
LISTED EQUITY,-,-,-,-,GRAINCORP LTD.,-,GNC AU,-,,"23,798","$174,681",0.02%,
LISTED EQUITY,-,-,-,-,STANDARD CHARTERED PLC,-,STAN LN,-,,"8,701","$173,989",0.02%,
LISTED EQUITY,-,-,-,-,NIPPON TELEGRAPH & TELEPHONE CORP.,-,9432 JP,-,,"107,093","$173,892",0.02%,
LISTED EQUITY,-,-,-,-,NINE ENTERTAINMENT CO. HOLDINGS LTD.,-,NEC AU,-,,"140,671","$173,729",0.02%,
LISTED EQUITY,-,-,-,-,SITEMINDER LTD.,-,SDR AU,-,,"28,674","$173,189",0.02%,
LISTED EQUITY,-,-,-,-,NUCOR CORP.,-,NUE US,-,,915,"$172,559",0.02%,
LISTED EQUITY,-,-,-,-,FAIRFAX FINANCIAL HOLDINGS LTD.,-,FFH CN,-,,77,"$171,361",0.02%,
LISTED EQUITY,-,-,-,-,BAPCOR LTD.,-,BAP AU,-,,"36,255","$171,125",0.02%,
LISTED EQUITY,-,-,-,-,"XYLEM, INC.",-,XYL US,-,,912,"$170,872",0.02%,
LISTED EQUITY,-,-,-,-,DENSO CORP.,-,6902 JP,-,,"7,507","$170,848",0.02%,
LISTED EQUITY,-,-,-,-,PANASONIC HOLDINGS CORP.,-,6752 JP,-,,"10,100","$170,524",0.02%,
LISTED EQUITY,-,-,-,-,"GODADDY, INC.",-,GDDY US,-,,535,"$170,502",0.02%,
LISTED EQUITY,-,-,-,-,ROBLOX CORP.,-,RBLX US,-,,"1,814","$169,528",0.02%,
LISTED EQUITY,-,-,-,-,STELLANTIS NV,-,STLAM IM,-,,"8,030","$169,072",0.02%,
LISTED EQUITY,-,-,-,-,GENERALI,-,G IM,-,,"3,696","$168,567",0.02%,
LISTED EQUITY,-,-,-,-,MURATA MANUFACTURING CO. LTD.,-,6981 JP,-,,"6,388","$168,036",0.02%,
LISTED EQUITY,-,-,-,-,DECKERS OUTDOOR CORP.,-,DECK US,-,,511,"$167,745",0.02%,
LISTED EQUITY,-,-,-,-,"CARDINAL HEALTH, INC.",-,CAH US,-,,876,"$167,282",0.02%,
LISTED EQUITY,-,-,-,-,JUDO CAPITAL HOLDINGS LTD.,-,JDO AU,-,,"91,636","$166,778",0.02%,
LISTED EQUITY,-,-,-,-,BAYERISCHE MOTOREN WERKE AG,-,BMW GR,-,,"1,262","$166,748",0.02%,
LISTED EQUITY,-,-,-,-,FIFTH THIRD BANCORP,-,FITB US,-,,"2,442","$166,739",0.02%,
LISTED EQUITY,-,-,-,-,"DOLLARAMA, INC.",-,DOL CN,-,,"1,052","$165,793",0.02%,
LISTED EQUITY,-,-,-,-,FANUC CORP.,-,6954 JP,-,,"3,853","$165,344",0.02%,
LISTED EQUITY,-,-,-,-,CARNIVAL CORP.,-,CCL US,-,,"4,089","$164,562",0.02%,
LISTED EQUITY,-,-,-,-,"KEYSIGHT TECHNOLOGIES, INC.",-,KEYS US,-,,632,"$163,954",0.02%,
LISTED EQUITY,-,-,-,-,"COSTAR GROUP, INC.",-,CSGP US,-,,"1,417","$163,918",0.02%,
LISTED EQUITY,-,-,-,-,AMOTIV LTD.,-,AOV AU,-,,"15,428","$163,537",0.02%,
LISTED EQUITY,-,-,-,-,GEBERIT AG,-,GEBN SW,-,,178,"$163,436",0.02%,
LISTED EQUITY,-,-,-,-,NEUREN PHARMACEUTICALS LTD.,-,NEU AU,-,,"13,062","$163,277",0.02%,
LISTED EQUITY,-,-,-,-,EQT CORP.,-,EQT US,-,,"2,192","$163,273",0.02%,
LISTED EQUITY,-,-,-,-,"DOW, INC.",-,DOW US,-,,"2,516","$163,068",0.02%,
LISTED EQUITY,-,-,-,-,CAPGEMINI SE,-,CAP FP,-,,616,"$162,935",0.02%,
LISTED EQUITY,-,-,-,-,"GLOBAL PAYMENTS, INC.",-,GPN US,-,,897,"$162,421",0.02%,
LISTED EQUITY,-,-,-,-,"MONOLITHIC POWER SYSTEMS, INC.",-,MPWR US,-,,170,"$161,995",0.02%,
LISTED EQUITY,-,-,-,-,KOMATSU LTD.,-,6301 JP,-,,"3,619","$161,787",0.02%,
LISTED EQUITY,-,-,-,-,"NVR, INC.",-,NVR US,-,,12,"$161,615",0.02%,
LISTED EQUITY,-,-,-,-,HEWLETT PACKARD ENTERPRISE CO.,-,HPE US,-,,"4,683","$161,460",0.02%,
LISTED EQUITY,-,-,-,-,ASM INTERNATIONAL NV,-,ASM NA,-,,172,"$161,447",0.02%,
LISTED EQUITY,-,-,-,-,"METTLER-TOLEDO INTERNATIONAL, INC.",-,MTD US,-,,81,"$159,684",0.02%,
LISTED EQUITY,-,-,-,-,DOVER CORP.,-,DOV US,-,,520,"$157,633",0.02%,
LISTED EQUITY,-,-,-,-,KRAFT HEINZ CO.,-,KHC US,-,,"3,175","$157,498",0.02%,
LISTED EQUITY,-,-,-,-,TEVA PHARMACEUTICAL INDUSTRIES LTD.,-,TEVA US,-,,"4,419","$157,303",0.02%,
LISTED EQUITY,-,-,-,-,UCB SA,-,UCB BB,-,,490,"$157,267",0.02%,
