PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCGROW] - ASSETS - 2024-12-31,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,"MAGNITE, INC.",-,MGNI US,-,,"36,057","$927,115",0.00%,
LISTED EQUITY,-,-,-,-,"HUBBELL, INC.",-,HUBB US,-,,"1,370","$926,831",0.00%,
LISTED EQUITY,-,-,-,-,ORKLA ASA,-,ORK NO,-,,"66,188","$925,719",0.00%,
LISTED EQUITY,-,-,-,-,"JD.COM, INC.",-,9618 HK,-,,"32,658","$923,478",0.00%,
LISTED EQUITY,-,-,-,-,BRIDGESTONE CORP.,-,5108 JP,-,,"16,797","$921,791",0.00%,
LISTED EQUITY,-,-,-,-,SITIME CORP.,-,SITM US,-,,"2,657","$920,755",0.00%,
LISTED EQUITY,-,-,-,-,"EXELIXIS, INC.",-,EXEL US,-,,"17,119","$920,704",0.00%,
LISTED EQUITY,-,-,-,-,BPER BANCA SPA,-,BPE IM,-,,"89,565","$918,832",0.00%,
LISTED EQUITY,-,-,-,-,FOSITEK CORP.,-,6805 TT,-,,"22,987","$917,276",0.00%,
LISTED EQUITY,-,-,-,-,BAYER AG,-,BAYN GR,-,,"28,391","$917,072",0.00%,
LISTED EQUITY,-,-,-,-,OLD MUTUAL LTD.,-,OMU SJ,-,,"855,709","$916,254",0.00%,
LISTED EQUITY,-,-,-,-,LYONDELLBASELL INDUSTRIES NV,-,LYB US,-,,"7,623","$914,454",0.00%,
LISTED EQUITY,-,-,-,-,"PRINCIPAL FINANCIAL GROUP, INC.",-,PFG US,-,,"7,314","$914,386",0.00%,
LISTED EQUITY,-,-,-,-,"DOLLARAMA, INC.",-,DOL CN,-,,"5,792","$912,525",0.00%,
LISTED EQUITY,-,-,-,-,MITSUI FUDOSAN CO. LTD.,-,8801 JP,-,,"69,757","$910,446",0.00%,
LISTED EQUITY,-,-,-,-,"BROWN & BROWN, INC.",-,BRO US,-,,"5,524","$910,178",0.00%,
LISTED EQUITY,-,-,-,-,"DAIWA SECURITIES GROUP, INC.",-,8601 JP,-,,"84,269","$907,604",0.00%,
LISTED EQUITY,-,-,-,-,"COTERRA ENERGY, INC.",-,CTRA US,-,,"21,948","$905,329",0.00%,
LISTED EQUITY,-,-,-,-,MORGAN SINDALL GROUP PLC,-,MGNS LN,-,,"11,446","$902,942",0.00%,
LISTED EQUITY,-,-,-,-,REGIONS FINANCIAL CORP.,-,RF US,-,,"23,728","$901,383",0.00%,
LISTED EQUITY,-,-,-,-,TECK RESOURCES LTD.,-,TECKB CN,-,,"13,754","$900,217",0.00%,
LISTED EQUITY,-,-,-,-,"LEONARDO DRS, INC.",-,DRS US,-,,"17,211","$898,124",0.00%,
LISTED EQUITY,-,-,-,-,KUMBA IRON ORE LTD.,-,KIO SJ,-,,"32,130","$897,230",0.00%,
LISTED EQUITY,-,-,-,-,VEOLIA ENVIRONNEMENT SA,-,VIE FP,-,,"19,666","$891,662",0.00%,
LISTED EQUITY,-,-,-,-,"MARKEL GROUP, INC.",-,MKL US,-,,319,"$887,973",0.00%,
LISTED EQUITY,-,-,-,-,SAMPO OYJ,-,SAMPO FH,-,,"13,448","$885,649",0.00%,
LISTED EQUITY,-,-,-,-,LEGAL & GENERAL GROUP PLC,-,LGEN LN,-,,"190,478","$885,407",0.00%,
LISTED EQUITY,-,-,-,-,BARRICK GOLD CORP.,-,ABX CN,-,,"35,345","$884,756",0.00%,
LISTED EQUITY,-,-,-,-,KONINKLIJKE PHILIPS NV,-,PHIA NA,-,,"21,672","$884,413",0.00%,
LISTED EQUITY,-,-,-,-,DSM-FIRMENICH AG,-,DSFIR NA,-,,"5,411","$884,283",0.00%,
LISTED EQUITY,-,-,-,-,"DORMAN PRODUCTS, INC.",-,DORM US,-,,"4,225","$884,082",0.00%,
LISTED EQUITY,-,-,-,-,TALANX AG,-,TLX GR,-,,"6,408","$880,306",0.00%,
LISTED EQUITY,-,-,-,-,ASM INTERNATIONAL NV,-,ASM NA,-,,940,"$878,871",0.00%,
LISTED EQUITY,-,-,-,-,TERUMO CORP.,-,4543 JP,-,,"27,852","$876,446",0.00%,
LISTED EQUITY,-,-,-,-,VODAFONE GROUP PLC,-,VOD LN,-,,"633,523","$875,245",0.00%,
LISTED EQUITY,-,-,-,-,PRUDENTIAL PLC,-,PRU LN,-,,"67,676","$872,009",0.00%,
LISTED EQUITY,-,-,-,-,DANSKE BANK AS,-,DANSKE DC,-,,"19,076","$871,443",0.00%,
LISTED EQUITY,-,-,-,-,"LEIDOS HOLDINGS, INC.",-,LDOS US,-,,"3,744","$870,949",0.00%,
LISTED EQUITY,-,-,-,-,BIOMERIEUX,-,BIM FP,-,,"5,029","$870,556",0.00%,
LISTED EQUITY,-,-,-,-,JAPAN STEEL WORKS LTD.,-,5631 JP,-,,"14,634","$868,980",0.00%,
LISTED EQUITY,-,-,-,-,"MR. COOPER GROUP, INC.",-,COOP US,-,,"5,600","$868,341",0.00%,
LISTED EQUITY,-,-,-,-,BANK LEUMI LE-ISRAEL BM,-,LUMI IT,-,,"45,166","$867,904",0.00%,
LISTED EQUITY,-,-,-,-,TELEFONICA SA,-,TEF SM,-,,"131,777","$867,677",0.00%,
LISTED EQUITY,-,-,-,-,"CENTERPOINT ENERGY, INC.",-,CNP US,-,,"16,907","$866,459",0.00%,
LISTED EQUITY,-,-,-,-,"WEST PHARMACEUTICAL SERVICES, INC.",-,WST US,-,,"1,633","$864,134",0.00%,
LISTED EQUITY,-,-,-,-,"SS&C TECHNOLOGIES HOLDINGS, INC.",-,SSNC US,-,,"7,058","$863,819",0.00%,
LISTED EQUITY,-,-,-,-,VOLKSWAGEN AG,-,VOW3 GR,-,,"5,773","$859,660",0.00%,
LISTED EQUITY,-,-,-,-,LG UPLUS CORP.,-,032640 KS,-,,"75,488","$855,519",0.00%,
LISTED EQUITY,-,-,-,-,KBC GROUP NV,-,KBC BB,-,,"6,848","$853,728",0.00%,
LISTED EQUITY,-,-,-,-,ORANGE SA,-,ORA FP,-,,"52,899","$851,813",0.00%,
LISTED EQUITY,-,-,-,-,"OMNICOM GROUP, INC.",-,OMC US,-,,"6,115","$849,759",0.00%,
LISTED EQUITY,-,-,-,-,DNB BANK ASA,-,DNB NO,-,,"26,239","$846,635",0.00%,
LISTED EQUITY,-,-,-,-,"FRESHPET, INC.",-,FRPT US,-,,"3,531","$844,706",0.00%,
LISTED EQUITY,-,-,-,-,BEGA CHEESE LTD.,-,BGA AU,-,,"145,233","$837,992",0.00%,
LISTED EQUITY,-,-,-,-,WHEATON PRECIOUS METALS CORP.,-,WPM CN,-,,"9,211","$836,969",0.00%,
LISTED EQUITY,-,-,-,-,"EAST WEST BANCORP, INC.",-,EWBC US,-,,"5,407","$836,225",0.00%,
LISTED EQUITY,-,-,-,-,IRESS LTD.,-,IRE AU,-,,"89,676","$834,881",0.00%,
LISTED EQUITY,-,-,-,-,FANUC CORP.,-,6954 JP,-,,"19,446","$834,339",0.00%,
LISTED EQUITY,-,-,-,-,BOOZ ALLEN HAMILTON HOLDING CORP.,-,BAH US,-,,"4,000","$831,564",0.00%,
LISTED EQUITY,-,-,-,-,ASHTEAD GROUP PLC,-,AHT LN,-,,"8,280","$831,563",0.00%,
LISTED EQUITY,-,-,-,-,TDK CORP.,-,6762 JP,-,,"38,939","$829,357",0.00%,
LISTED EQUITY,-,-,-,-,NEC CORP.,-,6701 JP,-,,"5,873","$828,139",0.00%,
LISTED EQUITY,-,-,-,-,CHINA CITIC BANK CORP. LTD.,-,998 HK,-,,"741,680","$828,111",0.00%,
LISTED EQUITY,-,-,-,-,MODINE MANUFACTURING CO.,-,MOD US,-,,"4,417","$827,131",0.00%,
LISTED EQUITY,-,-,-,-,DEVON ENERGY CORP.,-,DVN US,-,,"15,636","$826,598",0.00%,
LISTED EQUITY,-,-,-,-,"CORE SCIENTIFIC, INC.",-,CORZ US,-,,"36,407","$826,157",0.00%,
LISTED EQUITY,-,-,-,-,LAS VEGAS SANDS CORP.,-,LVS US,-,,"9,953","$825,613",0.00%,
LISTED EQUITY,-,-,-,-,THOMSON REUTERS CORP.,-,TRI CN,-,,"3,184","$825,367",0.00%,
LISTED EQUITY,-,-,-,-,CODAN LTD.,-,CDA AU,-,,"50,810","$818,038",0.00%,
LISTED EQUITY,-,-,-,-,"COHEN & STEERS, INC.",-,CNS US,-,,"5,480","$817,217",0.00%,
LISTED EQUITY,-,-,-,-,KEYCORP,-,KEY US,-,,"29,485","$816,232",0.00%,
LISTED EQUITY,-,-,-,-,IAMGOLD CORP.,-,IAG US,-,,"97,694","$814,180",0.00%,
LISTED EQUITY,-,-,-,-,KAO CORP.,-,4452 JP,-,,"12,388","$813,226",0.00%,
LISTED EQUITY,-,-,-,-,"RHYTHM PHARMACEUTICALS, INC.",-,RYTM US,-,,"8,979","$811,813",0.00%,
LISTED EQUITY,-,-,-,-,LIONTOWN RESOURCES LTD.,-,LTR AU,-,,"1,546,022","$811,661",0.00%,
LISTED EQUITY,-,-,-,-,"WSP GLOBAL, INC.",-,WSP CN,-,,"2,848","$809,148",0.00%,
LISTED EQUITY,-,-,-,-,SPARTAN RESOURCES LTD.,-,SPR AU,-,,"573,595","$808,768",0.00%,
LISTED EQUITY,-,-,-,-,"MOLINA HEALTHCARE, INC.",-,MOH US,-,,"1,720","$808,677",0.00%,
LISTED EQUITY,-,-,-,-,INTERNATIONAL PAPER CO.,-,IP US,-,,"9,301","$808,505",0.00%,
LISTED EQUITY,-,-,-,-,SWEDBANK AB,-,SWEDA SS,-,,"25,256","$805,920",0.00%,
LISTED EQUITY,-,-,-,-,STRAUMANN HOLDING AG,-,STMN SW,-,,"3,954","$805,102",0.00%,
LISTED EQUITY,-,-,-,-,VERALTO CORP.,-,VLTO US,-,,"4,891","$804,556",0.00%,
LISTED EQUITY,-,-,-,-,ASE TECHNOLOGY HOLDING CO. LTD.,-,3711 TT,-,,"100,718","$803,818",0.00%,
LISTED EQUITY,-,-,-,-,ORIENTAL LAND CO. LTD.,-,4661 JP,-,,"22,824","$802,668",0.00%,
LISTED EQUITY,-,-,-,-,BUNZL PLC,-,BNZL LN,-,,"12,034","$802,344",0.00%,
LISTED EQUITY,-,-,-,-,"ASTELLAS PHARMA, INC.",-,4503 JP,-,,"50,835","$801,660",0.00%,
LISTED EQUITY,-,-,-,-,COCA-COLA EUROPACIFIC PARTNERS PLC,-,CCEP US,-,,"6,455","$800,768",0.00%,
LISTED EQUITY,-,-,-,-,GENUINE PARTS CO.,-,GPC US,-,,"4,238","$799,043",0.00%,
LISTED EQUITY,-,-,-,-,SANDOZ GROUP AG,-,SDZ SW,-,,"12,026","$796,605",0.00%,
LISTED EQUITY,-,-,-,-,"SUMITOMO MITSUI TRUST GROUP, INC.",-,8309 JP,-,,"20,964","$795,433",0.00%,
LISTED EQUITY,-,-,-,-,"ESTEE LAUDER COS., INC.",-,EL US,-,,"6,566","$795,117",0.00%,
LISTED EQUITY,-,-,-,-,"BEST BUY CO., INC.",-,BBY US,-,,"5,738","$795,077",0.00%,
LISTED EQUITY,-,-,-,-,OLYMPUS CORP.,-,7733 JP,-,,"32,483","$791,344",0.00%,
LISTED EQUITY,-,-,-,-,"TYLER TECHNOLOGIES, INC.",-,TYL US,-,,849,"$790,455",0.00%,
LISTED EQUITY,-,-,-,-,ENEL SPA,-,ENEL IM,-,,"68,460","$788,425",0.00%,
LISTED EQUITY,-,-,-,-,CARVANA CO.,-,CVNA US,-,,"2,395","$786,647",0.00%,
LISTED EQUITY,-,-,-,-,CRRC CORP. LTD.,-,1766 HK,-,,"753,881","$785,304",0.00%,
LISTED EQUITY,-,-,-,-,"NISOURCE, INC.",-,NI US,-,,"13,224","$785,171",0.00%,
LISTED EQUITY,-,-,-,-,MTU AERO ENGINES AG,-,MTX GR,-,,"1,457","$784,810",0.00%,
LISTED EQUITY,-,-,-,-,ALLIANT ENERGY CORP.,-,LNT US,-,,"8,202","$783,463",0.00%,
LISTED EQUITY,-,-,-,-,"WARNER BROS DISCOVERY, INC.",-,WBD US,-,,"45,555","$777,697",0.00%,
LISTED EQUITY,-,-,-,-,"JACOBS SOLUTIONS, INC.",-,J US,-,,"3,597","$776,238",0.00%,
LISTED EQUITY,-,-,-,-,DOLLAR GENERAL CORP.,-,DG US,-,,"6,332","$775,316",0.00%,
LISTED EQUITY,-,-,-,-,CORPORATE TRAVEL MANAGEMENT LTD.,-,CTD AU,-,,"58,477","$774,817",0.00%,
LISTED EQUITY,-,-,-,-,"DOLLAR TREE, INC.",-,DLTR US,-,,"6,380","$772,193",0.00%,
LISTED EQUITY,-,-,-,-,PROCEPT BIOROBOTICS CORP.,-,PRCT US,-,,"5,916","$769,417",0.00%,
LISTED EQUITY,-,-,-,-,TRANSUNION,-,TRU US,-,,"5,123","$767,031",0.00%,
LISTED EQUITY,-,-,-,-,"HUGEL, INC.",-,145020 KS,-,,"2,488","$765,699",0.00%,
LISTED EQUITY,-,-,-,-,TEXAS PACIFIC LAND CORP.,-,TPL US,-,,428,"$764,963",0.00%,
LISTED EQUITY,-,-,-,-,PENTAIR PLC,-,PNR US,-,,"4,700","$763,906",0.00%,
LISTED EQUITY,-,-,-,-,SUZUKI MOTOR CORP.,-,7269 JP,-,,"41,492","$763,284",0.00%,
LISTED EQUITY,-,-,-,-,"JACK HENRY & ASSOCIATES, INC.",-,JKHY US,-,,"2,695","$762,889",0.00%,
LISTED EQUITY,-,-,-,-,AVIVA PLC,-,AV LN,-,,"80,445","$762,838",0.00%,
LISTED EQUITY,-,-,-,-,BROOKFIELD ASSET MANAGEMENT LTD.,-,BAM CN,-,,"8,695","$761,294",0.00%,
LISTED EQUITY,-,-,-,-,"LUNDIN GOLD, INC.",-,LUG CN,-,,"22,095","$760,776",0.00%,
LISTED EQUITY,-,-,-,-,MEG ENERGY CORP.,-,MEG CN,-,,"28,588","$757,655",0.00%,
LISTED EQUITY,-,-,-,-,BANK HAPOALIM BM,-,POLI IT,-,,"38,518","$751,592",0.00%,
LISTED EQUITY,-,-,-,-,POWER CORP. OF CANADA,-,POW CN,-,,"14,915","$751,074",0.00%,
LISTED EQUITY,-,-,-,-,"CH ROBINSON WORLDWIDE, INC.",-,CHRW US,-,,"4,487","$748,780",0.00%,
LISTED EQUITY,-,-,-,-,WATERS CORP.,-,WAT US,-,,"1,248","$747,743",0.00%,
LISTED EQUITY,-,-,-,-,"GEN DIGITAL, INC.",-,GEN US,-,,"16,888","$746,845",0.00%,
LISTED EQUITY,-,-,-,-,CREDIT CORP. GROUP LTD.,-,CCP AU,-,,"46,558","$744,463",0.00%,
LISTED EQUITY,-,-,-,-,BALL CORP.,-,BALL US,-,,"8,358","$744,237",0.00%,
LISTED EQUITY,-,-,-,-,SMURFIT WESTROCK PLC,-,SWR LN,-,,"8,486","$740,867",0.00%,
LISTED EQUITY,-,-,-,-,"HOLOGIC, INC.",-,HOLX US,-,,"6,335","$737,600",0.00%,
LISTED EQUITY,-,-,-,-,CAMECO CORP.,-,CCO CN,-,,"8,882","$737,241",0.00%,
LISTED EQUITY,-,-,-,-,SEKISUI HOUSE LTD.,-,1928 JP,-,,"18,796","$730,525",0.00%,
LISTED EQUITY,-,-,-,-,HANMI PHARM CO. LTD.,-,128940 KS,-,,"2,366","$728,163",0.00%,
LISTED EQUITY,-,-,-,-,KERING SA,-,KER FP,-,,"1,819","$724,720",0.00%,
LISTED EQUITY,-,-,-,-,HEICO CORP.,-,HEIA US,-,,"2,409","$724,189",0.00%,
LISTED EQUITY,-,-,-,-,COMMERZBANK AG,-,CBK GR,-,,"27,505","$723,364",0.00%,
LISTED EQUITY,-,-,-,-,"EXPEDIA GROUP, INC.",-,EXPE US,-,,"2,398","$721,725",0.00%,
LISTED EQUITY,-,-,-,-,"ENEOS HOLDINGS, INC.",-,5020 JP,-,,"84,714","$719,376",0.00%,
LISTED EQUITY,-,-,-,-,HINDUSTAN UNILEVER LTD.,-,HUVR IN,-,,"16,306","$715,782",0.00%,
LISTED EQUITY,-,-,-,-,REPSOL SA,-,REP SM,-,,"36,549","$714,577",0.00%,
LISTED EQUITY,-,-,-,-,FRANCO-NEVADA CORP.,-,FNV CN,-,,"3,744","$710,267",0.00%,
LISTED EQUITY,-,-,-,-,"BAXTER INTERNATIONAL, INC.",-,BAX US,-,,"15,069","$709,724",0.00%,
LISTED EQUITY,-,-,-,-,SMC CORP.,-,6273 JP,-,,"1,110","$709,487",0.00%,
LISTED EQUITY,-,-,-,-,OTSUKA HOLDINGS CO. LTD.,-,4578 JP,-,,"8,026","$709,324",0.00%,
LISTED EQUITY,-,-,-,-,"LENNOX INTERNATIONAL, INC.",-,LII US,-,,720,"$708,794",0.00%,
LISTED EQUITY,-,-,-,-,"ILLUMINA, INC.",-,ILMN US,-,,"3,266","$704,989",0.00%,
LISTED EQUITY,-,-,-,-,CARGOTEC OYJ,-,CGCBV FH,-,,"8,240","$703,962",0.00%,
LISTED EQUITY,-,-,-,-,SANKYO CO. LTD.,-,6417 JP,-,,"31,908","$697,806",0.00%,
LISTED EQUITY,-,-,-,-,SCHINDLER HOLDING AG,-,SCHN SW,-,,"1,574","$694,377",0.00%,
LISTED EQUITY,-,-,-,-,SUN HUNG KAI PROPERTIES LTD.,-,16 HK,-,,"44,540","$691,321",0.00%,
LISTED EQUITY,-,-,-,-,SGS SA,-,SGSN SW,-,,"4,268","$691,256",0.00%,
LISTED EQUITY,-,-,-,-,"RESONA HOLDINGS, INC.",-,8308 JP,-,,"58,733","$690,820",0.00%,
LISTED EQUITY,-,-,-,-,NEMETSCHEK SE,-,NEM GR,-,,"4,407","$689,905",0.00%,
LISTED EQUITY,-,-,-,-,FERROVIAL SE,-,FER SM,-,,"10,156","$689,600",0.00%,
LISTED EQUITY,-,-,-,-,UCB SA,-,UCB BB,-,,"2,143","$689,009",0.00%,
LISTED EQUITY,-,-,-,-,EAST JAPAN RAILWAY CO.,-,9020 JP,-,,"23,982","$688,857",0.00%,
LISTED EQUITY,-,-,-,-,CK HUTCHISON HOLDINGS LTD.,-,1 HK,-,,"79,790","$688,487",0.00%,
LISTED EQUITY,-,-,-,-,SAMSUNG ELECTRONICS CO. LTD.,-,005935 KS,-,,"14,194","$688,292",0.00%,
LISTED EQUITY,-,-,-,-,INFORMA PLC,-,INF LN,-,,"42,585","$687,750",0.00%,
LISTED EQUITY,-,-,-,-,KONE OYJ,-,KNEBV FH,-,,"8,743","$687,244",0.00%,
LISTED EQUITY,-,-,-,-,NIPPON YUSEN KK,-,9101 JP,-,,"12,594","$682,454",0.00%,
LISTED EQUITY,-,-,-,-,SUMCO CORP.,-,3436 JP,-,,"56,069","$681,663",0.00%,
LISTED EQUITY,-,-,-,-,MITSUBISHI ESTATE CO. LTD.,-,8802 JP,-,,"30,057","$679,714",0.00%,
LISTED EQUITY,-,-,-,-,SECOM CO. LTD.,-,9735 JP,-,,"12,293","$678,251",0.00%,
LISTED EQUITY,-,-,-,-,"BANDAI NAMCO HOLDINGS, INC.",-,7832 JP,-,,"17,431","$676,971",0.00%,
LISTED EQUITY,-,-,-,-,SSE PLC,-,SSE LN,-,,"20,796","$674,726",0.00%,
LISTED EQUITY,-,-,-,-,AMCOR PLC,-,AMCR US,-,,"44,212","$671,936",0.00%,
LISTED EQUITY,-,-,-,-,"CONAGRA BRANDS, INC.",-,CAG US,-,,"14,946","$669,890",0.00%,
LISTED EQUITY,-,-,-,-,"XP, INC.",-,XP US,-,,"34,977","$669,431",0.00%,
LISTED EQUITY,-,-,-,-,"NOMURA HOLDINGS, INC.",-,8604 JP,-,,"69,898","$668,988",0.00%,
LISTED EQUITY,-,-,-,-,SVENSKA HANDELSBANKEN AB,-,SHBA SS,-,,"40,043","$668,449",0.00%,
LISTED EQUITY,-,-,-,-,"DICK'S SPORTING GOODS, INC.",-,DKS US,-,,"1,798","$664,729",0.00%,
LISTED EQUITY,-,-,-,-,AECOM,-,ACM US,-,,"3,848","$663,976",0.00%,
LISTED EQUITY,-,-,-,-,"REVVITY, INC.",-,RVTY US,-,,"3,676","$662,728",0.00%,
LISTED EQUITY,-,-,-,-,"PURE STORAGE, INC.",-,PSTG US,-,,"6,678","$662,522",0.00%,
LISTED EQUITY,-,-,-,-,ZEBRA TECHNOLOGIES CORP.,-,ZBRA US,-,,"1,061","$661,909",0.00%,
LISTED EQUITY,-,-,-,-,"ENTEGRIS, INC.",-,ENTG US,-,,"4,118","$658,881",0.00%,
LISTED EQUITY,-,-,-,-,"EQUITABLE HOLDINGS, INC.",-,EQH US,-,,"8,628","$657,358",0.00%,
LISTED EQUITY,-,-,-,-,POLYNOVO LTD.,-,PNV AU,-,,"321,251","$655,353",0.00%,
LISTED EQUITY,-,-,-,-,VULCAN ENERGY RESOURCES LTD.,-,VUL AU,-,,"122,300","$654,306",0.00%,
LISTED EQUITY,-,-,-,-,SWISSCOM AG,-,SCMN SW,-,,727,"$653,725",0.00%,
LISTED EQUITY,-,-,-,-,NEXGEN ENERGY LTD.,-,NXG AU,-,,"60,174","$650,481",0.00%,
LISTED EQUITY,-,-,-,-,"VIATRIS, INC.",-,VTRS US,-,,"32,300","$649,499",0.00%,
LISTED EQUITY,-,-,-,-,SAUDI ARAMCO BASE OIL CO.,-,LUBEREF AB,-,,"13,510","$649,261",0.00%,
LISTED EQUITY,-,-,-,-,JULIUS BAER GROUP LTD.,-,BAER SW,-,,"6,178","$645,811",0.00%,
LISTED EQUITY,-,-,-,-,"PTC, INC.",-,PTC US,-,,"2,173","$645,216",0.00%,
LISTED EQUITY,-,-,-,-,"AMERICAN ELECTRIC POWER CO., INC.",-,AEP US,-,,"4,329","$644,877",0.00%,
LISTED EQUITY,-,-,-,-,INTERCONTINENTAL HOTELS GROUP PLC,-,IHG LN,-,,"3,200","$644,241",0.00%,
LISTED EQUITY,-,-,-,-,UPM-KYMMENE OYJ,-,UPM FH,-,,"14,336","$636,841",0.00%,
LISTED EQUITY,-,-,-,-,AERCAP HOLDINGS NV,-,AER US,-,,"4,108","$634,964",0.00%,
LISTED EQUITY,-,-,-,-,EVT LTD.,-,EVT AU,-,,"55,743","$634,349",0.00%,
LISTED EQUITY,-,-,-,-,MARKS & SPENCER GROUP PLC,-,MKS LN,-,,"83,380","$633,313",0.00%,
LISTED EQUITY,-,-,-,-,NOVONESIS (NOVOZYMES) B,-,NSISB DC,-,,"6,890","$630,012",0.00%,
LISTED EQUITY,-,-,-,-,"TRIMBLE, INC.",-,TRMB US,-,,"5,512","$628,986",0.00%,
LISTED EQUITY,-,-,-,-,"TIS, INC.",-,3626 JP,-,,"16,321","$626,807",0.00%,
LISTED EQUITY,-,-,-,-,HEXAGON AB,-,HEXAB SS,-,,"40,553","$625,972",0.00%,
LISTED EQUITY,-,-,-,-,HD HYUNDAI HEAVY INDUSTRIES CO. LTD.,-,329180 KS,-,,"1,980","$624,664",0.00%,
LISTED EQUITY,-,-,-,-,"EVERGY, INC.",-,EVRG US,-,,"6,271","$623,404",0.00%,
LISTED EQUITY,-,-,-,-,"ROBINHOOD MARKETS, INC.",-,HOOD US,-,,"10,357","$623,295",0.00%,
LISTED EQUITY,-,-,-,-,FRESENIUS SE & CO. KGAA,-,FRE GR,-,,"11,102","$622,800",0.00%,
LISTED EQUITY,-,-,-,-,EXPAND ENERGY CORP.,-,EXE US,-,,"3,870","$622,229",0.00%,
LISTED EQUITY,-,-,-,-,"AJINOMOTO CO., INC.",-,2802 JP,-,,"9,374","$621,552",0.00%,
LISTED EQUITY,-,-,-,-,HOLCIM AG,-,HOLN SW,-,,"3,976","$619,020",0.00%,
LISTED EQUITY,-,-,-,-,"MATSON, INC.",-,MATX US,-,,"2,835","$617,312",0.00%,
LISTED EQUITY,-,-,-,-,"ALIGN TECHNOLOGY, INC.",-,ALGN US,-,,"1,828","$615,610",0.00%,
LISTED EQUITY,-,-,-,-,"AVANTOR, INC.",-,AVTR US,-,,"18,080","$615,279",0.00%,
LISTED EQUITY,-,-,-,-,"MONGODB, INC.",-,MDB US,-,,"1,618","$608,628",0.00%,
LISTED EQUITY,-,-,-,-,CLP HOLDINGS LTD.,-,2 HK,-,,"44,808","$608,363",0.00%,
LISTED EQUITY,-,-,-,-,J.M. SMUCKER CO.,-,SJM US,-,,"3,417","$607,672",0.00%,
LISTED EQUITY,-,-,-,-,"MATCH GROUP, INC.",-,MTCH US,-,,"11,497","$607,413",0.00%,
LISTED EQUITY,-,-,-,-,"JB HUNT TRANSPORT SERVICES, INC.",-,JBHT US,-,,"2,200","$606,425",0.00%,
LISTED EQUITY,-,-,-,-,JBS SA,-,JBSS3 BZ,-,,"63,840","$605,861",0.00%,
LISTED EQUITY,-,-,-,-,CELLNEX TELECOM SA,-,CLNX SM,-,,"11,798","$602,034",0.00%,
LISTED EQUITY,-,-,-,-,"CORONADO GLOBAL RESOURCES, INC.",-,CRN AU,-,,"785,952","$601,253",0.00%,
LISTED EQUITY,-,-,-,-,KYOCERA CORP.,-,6971 JP,-,,"37,051","$599,911",0.00%,
LISTED EQUITY,-,-,-,-,"ZSCALER, INC.",-,ZS US,-,,"2,045","$595,963",0.00%,
LISTED EQUITY,-,-,-,-,ZIJIN MINING GROUP CO. LTD.,-,2899 HK,-,,"202,085","$594,131",0.00%,
LISTED EQUITY,-,-,-,-,"RESTAURANT BRANDS INTERNATIONAL, INC.",-,QSR CN,-,,"5,639","$593,268",0.00%,
LISTED EQUITY,-,-,-,-,IDEX CORP.,-,IEX US,-,,"1,752","$592,338",0.00%,
LISTED EQUITY,-,-,-,-,"CARLYLE GROUP, INC.",-,CG US,-,,"7,252","$591,434",0.00%,
LISTED EQUITY,-,-,-,-,INSULET CORP.,-,PODD US,-,,"1,403","$591,417",0.00%,
LISTED EQUITY,-,-,-,-,SOLVENTUM CORP.,-,SOLV US,-,,"5,529","$589,934",0.00%,
LISTED EQUITY,-,-,-,-,"RB GLOBAL, INC.",-,RBA CN,-,,"4,046","$589,548",0.00%,
LISTED EQUITY,-,-,-,-,SINGAPORE TELECOMMUNICATIONS LTD.,-,ST SP,-,,"161,138","$587,592",0.00%,
LISTED EQUITY,-,-,-,-,"ROGERS COMMUNICATIONS, INC.",-,RCIB CN,-,,"11,801","$585,674",0.00%,
LISTED EQUITY,-,-,-,-,"OKTA, INC.",-,OKTA US,-,,"4,595","$584,827",0.00%,
LISTED EQUITY,-,-,-,-,CENTRAL JAPAN RAILWAY CO.,-,9022 JP,-,,"19,192","$584,798",0.00%,
LISTED EQUITY,-,-,-,-,VISTRA CORP.,-,VST US,-,,"2,621","$583,574",0.00%,
LISTED EQUITY,-,-,-,-,"POWELL INDUSTRIES, INC.",-,POWL US,-,,"1,624","$581,554",0.00%,
LISTED EQUITY,-,-,-,-,CHINA STATE CONSTRUCTION INTERNATIONAL HOLDINGS LTD.,-,3311 HK,-,,"228,082","$581,407",0.00%,
LISTED EQUITY,-,-,-,-,WPP PLC,-,WPP LN,-,,"34,612","$579,283",0.00%,
LISTED EQUITY,-,-,-,-,PEARSON PLC,-,PSON LN,-,,"22,230","$576,475",0.00%,
LISTED EQUITY,-,-,-,-,"AKAMAI TECHNOLOGIES, INC.",-,AKAM US,-,,"3,730","$576,363",0.00%,
LISTED EQUITY,-,-,-,-,BROTHER INDUSTRIES LTD.,-,6448 JP,-,,"20,699","$573,809",0.00%,
