PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCBGRO] - ASSETS - 2024-12-31,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,ORANGE SA,-,ORA FP,-,,"36,449","$586,920",0.00%,
LISTED EQUITY,-,-,-,-,"OMNICOM GROUP, INC.",-,OMC US,-,,"4,213","$585,504",0.00%,
LISTED EQUITY,-,-,-,-,DNB BANK ASA,-,DNB NO,-,,"18,078","$583,351",0.00%,
LISTED EQUITY,-,-,-,-,"FRESHPET, INC.",-,FRPT US,-,,"2,433","$582,023",0.00%,
LISTED EQUITY,-,-,-,-,WHEATON PRECIOUS METALS CORP.,-,WPM CN,-,,"6,347","$576,692",0.00%,
LISTED EQUITY,-,-,-,-,"EAST WEST BANCORP, INC.",-,EWBC US,-,,"3,725","$576,179",0.00%,
LISTED EQUITY,-,-,-,-,FANUC CORP.,-,6954 JP,-,,"13,399","$574,879",0.00%,
LISTED EQUITY,-,-,-,-,ASHTEAD GROUP PLC,-,AHT LN,-,,"5,705","$572,967",0.00%,
LISTED EQUITY,-,-,-,-,BOOZ ALLEN HAMILTON HOLDING CORP.,-,BAH US,-,,"2,756","$572,967",0.00%,
LISTED EQUITY,-,-,-,-,TDK CORP.,-,6762 JP,-,,"26,830","$571,447",0.00%,
LISTED EQUITY,-,-,-,-,NEC CORP.,-,6701 JP,-,,"4,047","$570,607",0.00%,
LISTED EQUITY,-,-,-,-,CHINA CITIC BANK CORP. LTD.,-,998 HK,-,,"511,036","$570,589",0.00%,
LISTED EQUITY,-,-,-,-,MODINE MANUFACTURING CO.,-,MOD US,-,,"3,044","$569,913",0.00%,
LISTED EQUITY,-,-,-,-,DEVON ENERGY CORP.,-,DVN US,-,,"10,774","$569,546",0.00%,
LISTED EQUITY,-,-,-,-,"CORE SCIENTIFIC, INC.",-,CORZ US,-,,"25,085","$569,242",0.00%,
LISTED EQUITY,-,-,-,-,LAS VEGAS SANDS CORP.,-,LVS US,-,,"6,858","$568,866",0.00%,
LISTED EQUITY,-,-,-,-,THOMSON REUTERS CORP.,-,TRI CN,-,,"2,194","$568,698",0.00%,
LISTED EQUITY,-,-,-,-,BEGA CHEESE LTD.,-,BGA AU,-,,"98,361","$567,546",0.00%,
LISTED EQUITY,-,-,-,-,IRESS LTD.,-,IRE AU,-,,"60,735","$565,439",0.00%,
LISTED EQUITY,-,-,-,-,"COHEN & STEERS, INC.",-,CNS US,-,,"3,776","$563,082",0.00%,
LISTED EQUITY,-,-,-,-,KEYCORP,-,KEY US,-,,"20,315","$562,403",0.00%,
LISTED EQUITY,-,-,-,-,IAMGOLD CORP.,-,IAG US,-,,"67,313","$560,990",0.00%,
LISTED EQUITY,-,-,-,-,KAO CORP.,-,4452 JP,-,,"8,535","$560,332",0.00%,
LISTED EQUITY,-,-,-,-,"RHYTHM PHARMACEUTICALS, INC.",-,RYTM US,-,,"6,187","$559,358",0.00%,
LISTED EQUITY,-,-,-,-,"WSP GLOBAL, INC.",-,WSP CN,-,,"1,963","$557,522",0.00%,
LISTED EQUITY,-,-,-,-,"MOLINA HEALTHCARE, INC.",-,MOH US,-,,"1,186","$557,198",0.00%,
LISTED EQUITY,-,-,-,-,INTERNATIONAL PAPER CO.,-,IP US,-,,"6,409","$557,079",0.00%,
LISTED EQUITY,-,-,-,-,SWEDBANK AB,-,SWEDA SS,-,,"17,402","$555,298",0.00%,
LISTED EQUITY,-,-,-,-,STRAUMANN HOLDING AG,-,STMN SW,-,,"2,725","$554,734",0.00%,
LISTED EQUITY,-,-,-,-,VERALTO CORP.,-,VLTO US,-,,"3,370","$554,359",0.00%,
LISTED EQUITY,-,-,-,-,CODAN LTD.,-,CDA AU,-,,"34,412","$554,032",0.00%,
LISTED EQUITY,-,-,-,-,ASE TECHNOLOGY HOLDING CO. LTD.,-,3711 TT,-,,"69,397","$553,850",0.00%,
LISTED EQUITY,-,-,-,-,ORIENTAL LAND CO. LTD.,-,4661 JP,-,,"15,726","$553,058",0.00%,
LISTED EQUITY,-,-,-,-,BUNZL PLC,-,BNZL LN,-,,"8,292","$552,834",0.00%,
LISTED EQUITY,-,-,-,-,"ASTELLAS PHARMA, INC.",-,4503 JP,-,,"35,027","$552,363",0.00%,
LISTED EQUITY,-,-,-,-,COCA-COLA EUROPACIFIC PARTNERS PLC,-,CCEP US,-,,"4,448","$551,749",0.00%,
LISTED EQUITY,-,-,-,-,GENUINE PARTS CO.,-,GPC US,-,,"2,920","$550,560",0.00%,
LISTED EQUITY,-,-,-,-,LIONTOWN RESOURCES LTD.,-,LTR AU,-,,"1,047,073","$549,713",0.00%,
LISTED EQUITY,-,-,-,-,SANDOZ GROUP AG,-,SDZ SW,-,,"8,286","$548,880",0.00%,
LISTED EQUITY,-,-,-,-,"SUMITOMO MITSUI TRUST GROUP, INC.",-,8309 JP,-,,"14,445","$548,072",0.00%,
LISTED EQUITY,-,-,-,-,"ESTEE LAUDER COS., INC.",-,EL US,-,,"4,524","$547,855",0.00%,
LISTED EQUITY,-,-,-,-,"BEST BUY CO., INC.",-,BBY US,-,,"3,953","$547,827",0.00%,
LISTED EQUITY,-,-,-,-,SPARTAN RESOURCES LTD.,-,SPR AU,-,,"388,478","$547,754",0.00%,
LISTED EQUITY,-,-,-,-,OLYMPUS CORP.,-,7733 JP,-,,"22,382","$545,255",0.00%,
LISTED EQUITY,-,-,-,-,"TYLER TECHNOLOGIES, INC.",-,TYL US,-,,585,"$544,642",0.00%,
LISTED EQUITY,-,-,-,-,ENEL SPA,-,ENEL IM,-,,"47,171","$543,243",0.00%,
LISTED EQUITY,-,-,-,-,CARVANA CO.,-,CVNA US,-,,"1,650","$542,019",0.00%,
LISTED EQUITY,-,-,-,-,CRRC CORP. LTD.,-,1766 HK,-,,"519,442","$541,093",0.00%,
LISTED EQUITY,-,-,-,-,"NISOURCE, INC.",-,NI US,-,,"9,112","$541,002",0.00%,
LISTED EQUITY,-,-,-,-,MTU AERO ENGINES AG,-,MTX GR,-,,"1,004","$540,753",0.00%,
LISTED EQUITY,-,-,-,-,ALLIANT ENERGY CORP.,-,LNT US,-,,"5,651","$539,825",0.00%,
LISTED EQUITY,-,-,-,-,"WARNER BROS DISCOVERY, INC.",-,WBD US,-,,"31,388","$535,852",0.00%,
LISTED EQUITY,-,-,-,-,"JACOBS SOLUTIONS, INC.",-,J US,-,,"2,478","$534,846",0.00%,
LISTED EQUITY,-,-,-,-,DOLLAR GENERAL CORP.,-,DG US,-,,"4,362","$534,211",0.00%,
LISTED EQUITY,-,-,-,-,"DOLLAR TREE, INC.",-,DLTR US,-,,"4,396","$532,059",0.00%,
LISTED EQUITY,-,-,-,-,PROCEPT BIOROBOTICS CORP.,-,PRCT US,-,,"4,077","$530,147",0.00%,
LISTED EQUITY,-,-,-,-,TRANSUNION,-,TRU US,-,,"3,530","$528,502",0.00%,
LISTED EQUITY,-,-,-,-,"HUGEL, INC.",-,145020 KS,-,,"1,714","$527,585",0.00%,
LISTED EQUITY,-,-,-,-,TEXAS PACIFIC LAND CORP.,-,TPL US,-,,295,"$527,078",0.00%,
LISTED EQUITY,-,-,-,-,PENTAIR PLC,-,PNR US,-,,"3,238","$526,349",0.00%,
LISTED EQUITY,-,-,-,-,SUZUKI MOTOR CORP.,-,7269 JP,-,,"28,590","$525,922",0.00%,
LISTED EQUITY,-,-,-,-,"JACK HENRY & ASSOCIATES, INC.",-,JKHY US,-,,"1,857","$525,649",0.00%,
LISTED EQUITY,-,-,-,-,AVIVA PLC,-,AV LN,-,,"55,428","$525,613",0.00%,
LISTED EQUITY,-,-,-,-,CORPORATE TRAVEL MANAGEMENT LTD.,-,CTD AU,-,,"39,605","$524,760",0.00%,
LISTED EQUITY,-,-,-,-,BROOKFIELD ASSET MANAGEMENT LTD.,-,BAM CN,-,,"5,992","$524,550",0.00%,
LISTED EQUITY,-,-,-,-,"LUNDIN GOLD, INC.",-,LUG CN,-,,"15,224","$524,193",0.00%,
LISTED EQUITY,-,-,-,-,MEG ENERGY CORP.,-,MEG CN,-,,"19,697","$522,043",0.00%,
LISTED EQUITY,-,-,-,-,BANK HAPOALIM BM,-,POLI IT,-,,"26,540","$517,865",0.00%,
LISTED EQUITY,-,-,-,-,POWER CORP. OF CANADA,-,POW CN,-,,"10,277","$517,508",0.00%,
LISTED EQUITY,-,-,-,-,"CH ROBINSON WORLDWIDE, INC.",-,CHRW US,-,,"3,091","$515,928",0.00%,
LISTED EQUITY,-,-,-,-,WATERS CORP.,-,WAT US,-,,860,"$515,213",0.00%,
LISTED EQUITY,-,-,-,-,"GEN DIGITAL, INC.",-,GEN US,-,,"11,637","$514,594",0.00%,
LISTED EQUITY,-,-,-,-,BALL CORP.,-,BALL US,-,,"5,759","$512,797",0.00%,
LISTED EQUITY,-,-,-,-,SMURFIT WESTROCK PLC,-,SWR LN,-,,"5,847","$510,474",0.00%,
LISTED EQUITY,-,-,-,-,"HOLOGIC, INC.",-,HOLX US,-,,"4,365","$508,223",0.00%,
LISTED EQUITY,-,-,-,-,CAMECO CORP.,-,CCO CN,-,,"6,120","$507,977",0.00%,
LISTED EQUITY,-,-,-,-,CREDIT CORP. GROUP LTD.,-,CCP AU,-,,"31,532","$504,202",0.00%,
LISTED EQUITY,-,-,-,-,SEKISUI HOUSE LTD.,-,1928 JP,-,,"12,950","$503,350",0.00%,
LISTED EQUITY,-,-,-,-,HANMI PHARM CO. LTD.,-,128940 KS,-,,"1,630","$501,722",0.00%,
LISTED EQUITY,-,-,-,-,KERING SA,-,KER FP,-,,"1,253","$499,350",0.00%,
LISTED EQUITY,-,-,-,-,HEICO CORP.,-,HEIA US,-,,"1,660","$498,983",0.00%,
LISTED EQUITY,-,-,-,-,COMMERZBANK AG,-,CBK GR,-,,"18,952","$498,416",0.00%,
LISTED EQUITY,-,-,-,-,"EXPEDIA GROUP, INC.",-,EXPE US,-,,"1,652","$497,286",0.00%,
LISTED EQUITY,-,-,-,-,"ENEOS HOLDINGS, INC.",-,5020 JP,-,,"58,370","$495,667",0.00%,
LISTED EQUITY,-,-,-,-,HINDUSTAN UNILEVER LTD.,-,HUVR IN,-,,"11,236","$493,191",0.00%,
LISTED EQUITY,-,-,-,-,REPSOL SA,-,REP SM,-,,"25,183","$492,360",0.00%,
LISTED EQUITY,-,-,-,-,FRANCO-NEVADA CORP.,-,FNV CN,-,,"2,580","$489,391",0.00%,
LISTED EQUITY,-,-,-,-,"BAXTER INTERNATIONAL, INC.",-,BAX US,-,,"10,383","$489,017",0.00%,
LISTED EQUITY,-,-,-,-,SMC CORP.,-,6273 JP,-,,765,"$488,853",0.00%,
LISTED EQUITY,-,-,-,-,OTSUKA HOLDINGS CO. LTD.,-,4578 JP,-,,"5,530","$488,741",0.00%,
LISTED EQUITY,-,-,-,-,"LENNOX INTERNATIONAL, INC.",-,LII US,-,,496,"$488,377",0.00%,
LISTED EQUITY,-,-,-,-,"ILLUMINA, INC.",-,ILMN US,-,,"2,251","$485,754",0.00%,
LISTED EQUITY,-,-,-,-,CARGOTEC OYJ,-,CGCBV FH,-,,"5,678","$485,047",0.00%,
LISTED EQUITY,-,-,-,-,SANKYO CO. LTD.,-,6417 JP,-,,"21,985","$480,805",0.00%,
LISTED EQUITY,-,-,-,-,SCHINDLER HOLDING AG,-,SCHN SW,-,,"1,085","$478,442",0.00%,
LISTED EQUITY,-,-,-,-,SUN HUNG KAI PROPERTIES LTD.,-,16 HK,-,,"30,689","$476,336",0.00%,
LISTED EQUITY,-,-,-,-,SGS SA,-,SGSN SW,-,,"2,940","$476,292",0.00%,
LISTED EQUITY,-,-,-,-,"RESONA HOLDINGS, INC.",-,8308 JP,-,,"40,469","$475,991",0.00%,
LISTED EQUITY,-,-,-,-,NEMETSCHEK SE,-,NEM GR,-,,"3,037","$475,361",0.00%,
LISTED EQUITY,-,-,-,-,FERROVIAL SE,-,FER SM,-,,"6,998","$475,151",0.00%,
LISTED EQUITY,-,-,-,-,UCB SA,-,UCB BB,-,,"1,477","$474,744",0.00%,
LISTED EQUITY,-,-,-,-,EAST JAPAN RAILWAY CO.,-,9020 JP,-,,"16,525","$474,639",0.00%,
LISTED EQUITY,-,-,-,-,CK HUTCHISON HOLDINGS LTD.,-,1 HK,-,,"54,978","$474,384",0.00%,
LISTED EQUITY,-,-,-,-,SAMSUNG ELECTRONICS CO. LTD.,-,005935 KS,-,,"9,780","$474,249",0.00%,
LISTED EQUITY,-,-,-,-,INFORMA PLC,-,INF LN,-,,"29,342","$473,876",0.00%,
LISTED EQUITY,-,-,-,-,KONE OYJ,-,KNEBV FH,-,,"6,024","$473,527",0.00%,
LISTED EQUITY,-,-,-,-,NIPPON YUSEN KK,-,9101 JP,-,,"8,677","$470,228",0.00%,
LISTED EQUITY,-,-,-,-,SUMCO CORP.,-,3436 JP,-,,"38,633","$469,682",0.00%,
LISTED EQUITY,-,-,-,-,MITSUBISHI ESTATE CO. LTD.,-,8802 JP,-,,"20,710","$468,339",0.00%,
LISTED EQUITY,-,-,-,-,SECOM CO. LTD.,-,9735 JP,-,,"8,470","$467,332",0.00%,
LISTED EQUITY,-,-,-,-,"BANDAI NAMCO HOLDINGS, INC.",-,7832 JP,-,,"12,011","$466,449",0.00%,
LISTED EQUITY,-,-,-,-,SSE PLC,-,SSE LN,-,,"14,329","$464,902",0.00%,
LISTED EQUITY,-,-,-,-,AMCOR PLC,-,AMCR US,-,,"30,463","$462,980",0.00%,
LISTED EQUITY,-,-,-,-,"CONAGRA BRANDS, INC.",-,CAG US,-,,"10,298","$461,570",0.00%,
LISTED EQUITY,-,-,-,-,"XP, INC.",-,XP US,-,,"24,100","$461,254",0.00%,
LISTED EQUITY,-,-,-,-,"NOMURA HOLDINGS, INC.",-,8604 JP,-,,"48,161","$460,948",0.00%,
LISTED EQUITY,-,-,-,-,SVENSKA HANDELSBANKEN AB,-,SHBA SS,-,,"27,591","$460,578",0.00%,
LISTED EQUITY,-,-,-,-,"DICK'S SPORTING GOODS, INC.",-,DKS US,-,,"1,239","$458,013",0.00%,
LISTED EQUITY,-,-,-,-,AECOM,-,ACM US,-,,"2,652","$457,495",0.00%,
LISTED EQUITY,-,-,-,-,"REVVITY, INC.",-,RVTY US,-,,"2,533","$456,636",0.00%,
LISTED EQUITY,-,-,-,-,"PURE STORAGE, INC.",-,PSTG US,-,,"4,601","$456,493",0.00%,
LISTED EQUITY,-,-,-,-,ZEBRA TECHNOLOGIES CORP.,-,ZBRA US,-,,731,"$456,071",0.00%,
LISTED EQUITY,-,-,-,-,"ENTEGRIS, INC.",-,ENTG US,-,,"2,838","$453,985",0.00%,
LISTED EQUITY,-,-,-,-,"EQUITABLE HOLDINGS, INC.",-,EQH US,-,,"5,945","$452,936",0.00%,
LISTED EQUITY,-,-,-,-,SWISSCOM AG,-,SCMN SW,-,,501,"$450,432",0.00%,
LISTED EQUITY,-,-,-,-,"VIATRIS, INC.",-,VTRS US,-,,"22,255","$447,521",0.00%,
LISTED EQUITY,-,-,-,-,SAUDI ARAMCO BASE OIL CO.,-,LUBEREF AB,-,,"9,309","$447,356",0.00%,
LISTED EQUITY,-,-,-,-,JULIUS BAER GROUP LTD.,-,BAER SW,-,,"4,256","$444,979",0.00%,
LISTED EQUITY,-,-,-,-,"PTC, INC.",-,PTC US,-,,"1,497","$444,570",0.00%,
LISTED EQUITY,-,-,-,-,"AMERICAN ELECTRIC POWER CO., INC.",-,AEP US,-,,"2,983","$444,336",0.00%,
LISTED EQUITY,-,-,-,-,INTERCONTINENTAL HOTELS GROUP PLC,-,IHG LN,-,,"2,205","$443,898",0.00%,
LISTED EQUITY,-,-,-,-,POLYNOVO LTD.,-,PNV AU,-,,"217,574","$443,850",0.00%,
LISTED EQUITY,-,-,-,-,VULCAN ENERGY RESOURCES LTD.,-,VUL AU,-,,"82,830","$443,142",0.00%,
LISTED EQUITY,-,-,-,-,NEXGEN ENERGY LTD.,-,NXG AU,-,,"40,754","$440,551",0.00%,
LISTED EQUITY,-,-,-,-,UPM-KYMMENE OYJ,-,UPM FH,-,,"9,879","$438,798",0.00%,
LISTED EQUITY,-,-,-,-,AERCAP HOLDINGS NV,-,AER US,-,,"2,830","$437,506",0.00%,
LISTED EQUITY,-,-,-,-,MARKS & SPENCER GROUP PLC,-,MKS LN,-,,"57,451","$436,368",0.00%,
LISTED EQUITY,-,-,-,-,NOVONESIS (NOVOZYMES) B,-,NSISB DC,-,,"4,748","$434,094",0.00%,
LISTED EQUITY,-,-,-,-,"TRIMBLE, INC.",-,TRMB US,-,,"3,797","$433,386",0.00%,
LISTED EQUITY,-,-,-,-,"TIS, INC.",-,3626 JP,-,,"11,245","$431,885",0.00%,
LISTED EQUITY,-,-,-,-,HEXAGON AB,-,HEXAB SS,-,,"27,942","$431,310",0.00%,
LISTED EQUITY,-,-,-,-,HD HYUNDAI HEAVY INDUSTRIES CO. LTD.,-,329180 KS,-,,"1,365","$430,409",0.00%,
LISTED EQUITY,-,-,-,-,EVT LTD.,-,EVT AU,-,,"37,753","$429,625",0.00%,
LISTED EQUITY,-,-,-,-,"EVERGY, INC.",-,EVRG US,-,,"4,321","$429,540",0.00%,
LISTED EQUITY,-,-,-,-,"ROBINHOOD MARKETS, INC.",-,HOOD US,-,,"7,136","$429,465",0.00%,
LISTED EQUITY,-,-,-,-,FRESENIUS SE & CO. KGAA,-,FRE GR,-,,"7,650","$429,125",0.00%,
LISTED EQUITY,-,-,-,-,EXPAND ENERGY CORP.,-,EXE US,-,,"2,667","$428,731",0.00%,
LISTED EQUITY,-,-,-,-,"AJINOMOTO CO., INC.",-,2802 JP,-,,"6,459","$428,264",0.00%,
LISTED EQUITY,-,-,-,-,HOLCIM AG,-,HOLN SW,-,,"2,739","$426,519",0.00%,
LISTED EQUITY,-,-,-,-,"MATSON, INC.",-,MATX US,-,,"1,953","$425,343",0.00%,
LISTED EQUITY,-,-,-,-,"ALIGN TECHNOLOGY, INC.",-,ALGN US,-,,"1,260","$424,169",0.00%,
LISTED EQUITY,-,-,-,-,"AVANTOR, INC.",-,AVTR US,-,,"12,458","$423,942",0.00%,
LISTED EQUITY,-,-,-,-,"MONGODB, INC.",-,MDB US,-,,"1,115","$419,360",0.00%,
LISTED EQUITY,-,-,-,-,CLP HOLDINGS LTD.,-,2 HK,-,,"30,874","$419,177",0.00%,
LISTED EQUITY,-,-,-,-,J.M. SMUCKER CO.,-,SJM US,-,,"2,354","$418,700",0.00%,
LISTED EQUITY,-,-,-,-,"MATCH GROUP, INC.",-,MTCH US,-,,"7,922","$418,522",0.00%,
LISTED EQUITY,-,-,-,-,"JB HUNT TRANSPORT SERVICES, INC.",-,JBHT US,-,,"1,516","$417,841",0.00%,
LISTED EQUITY,-,-,-,-,JBS SA,-,JBSS3 BZ,-,,"43,988","$417,452",0.00%,
LISTED EQUITY,-,-,-,-,CELLNEX TELECOM SA,-,CLNX SM,-,,"8,129","$414,816",0.00%,
LISTED EQUITY,-,-,-,-,KYOCERA CORP.,-,6971 JP,-,,"25,529","$413,353",0.00%,
LISTED EQUITY,-,-,-,-,"ZSCALER, INC.",-,ZS US,-,,"1,409","$410,633",0.00%,
LISTED EQUITY,-,-,-,-,ZIJIN MINING GROUP CO. LTD.,-,2899 HK,-,,"139,242","$409,370",0.00%,
LISTED EQUITY,-,-,-,-,"RESTAURANT BRANDS INTERNATIONAL, INC.",-,QSR CN,-,,"3,885","$408,776",0.00%,
LISTED EQUITY,-,-,-,-,IDEX CORP.,-,IEX US,-,,"1,207","$408,135",0.00%,
LISTED EQUITY,-,-,-,-,"CARLYLE GROUP, INC.",-,CG US,-,,"4,997","$407,512",0.00%,
LISTED EQUITY,-,-,-,-,INSULET CORP.,-,PODD US,-,,966,"$407,501",0.00%,
LISTED EQUITY,-,-,-,-,"CORONADO GLOBAL RESOURCES, INC.",-,CRN AU,-,,"532,302","$407,211",0.00%,
LISTED EQUITY,-,-,-,-,SOLVENTUM CORP.,-,SOLV US,-,,"3,809","$406,478",0.00%,
LISTED EQUITY,-,-,-,-,"RB GLOBAL, INC.",-,RBA CN,-,,"2,788","$406,213",0.00%,
LISTED EQUITY,-,-,-,-,SINGAPORE TELECOMMUNICATIONS LTD.,-,ST SP,-,,"111,028","$404,865",0.00%,
LISTED EQUITY,-,-,-,-,"ROGERS COMMUNICATIONS, INC.",-,RCIB CN,-,,"8,132","$403,544",0.00%,
LISTED EQUITY,-,-,-,-,"OKTA, INC.",-,OKTA US,-,,"3,166","$402,960",0.00%,
LISTED EQUITY,-,-,-,-,CENTRAL JAPAN RAILWAY CO.,-,9022 JP,-,,"13,223","$402,940",0.00%,
LISTED EQUITY,-,-,-,-,VISTRA CORP.,-,VST US,-,,"1,806","$402,097",0.00%,
LISTED EQUITY,-,-,-,-,"POWELL INDUSTRIES, INC.",-,POWL US,-,,"1,119","$400,705",0.00%,
LISTED EQUITY,-,-,-,-,CHINA STATE CONSTRUCTION INTERNATIONAL HOLDINGS LTD.,-,3311 HK,-,,"157,155","$400,603",0.00%,
LISTED EQUITY,-,-,-,-,WPP PLC,-,WPP LN,-,,"23,848","$399,139",0.00%,
LISTED EQUITY,-,-,-,-,PEARSON PLC,-,PSON LN,-,,"15,317","$397,205",0.00%,
LISTED EQUITY,-,-,-,-,"AKAMAI TECHNOLOGIES, INC.",-,AKAM US,-,,"2,570","$397,128",0.00%,
LISTED EQUITY,-,-,-,-,BROTHER INDUSTRIES LTD.,-,6448 JP,-,,"14,261","$395,369",0.00%,
LISTED EQUITY,-,-,-,-,"ASSURANT, INC.",-,AIZ US,-,,"1,147","$395,024",0.00%,
LISTED EQUITY,-,-,-,-,NOVATEK MICROELECTRONICS CORP.,-,3034 TT,-,,"15,955","$394,602",0.00%,
LISTED EQUITY,-,-,-,-,AUCKLAND INTERNATIONAL AIRPORT LTD.,-,AIA NZ,-,,"50,085","$394,288",0.00%,
LISTED EQUITY,-,-,-,-,LIBERTY MEDIA CORP.-LIBERTY FORMULA ONE,-,FWONK US,-,,"2,630","$393,530",0.00%,
LISTED EQUITY,-,-,-,-,INDUSTRIAL & COMMERCIAL BANK OF CHINA LTD.,-,1398 HK,-,,"362,942","$393,162",0.00%,
LISTED EQUITY,-,-,-,-,"TERADYNE, INC.",-,TER US,-,,"1,933","$393,116",0.00%,
LISTED EQUITY,-,-,-,-,TOURMALINE OIL CORP.,-,TOU CN,-,,"5,235","$391,057",0.00%,
LISTED EQUITY,-,-,-,-,EDP SA,-,EDP PL,-,,"75,399","$389,781",0.00%,
LISTED EQUITY,-,-,-,-,KIRIN HOLDINGS CO. LTD.,-,2503 JP,-,,"18,491","$389,378",0.00%,
LISTED EQUITY,-,-,-,-,"BURLINGTON STORES, INC.",-,BURL US,-,,845,"$388,944",0.00%,
LISTED EQUITY,-,-,-,-,"ZILLOW GROUP, INC.",-,Z US,-,,"3,245","$388,054",0.00%,
LISTED EQUITY,-,-,-,-,"UIPATH, INC.",-,PATH US,-,,"18,895","$387,882",0.00%,
LISTED EQUITY,-,-,-,-,SMURFIT WESTROCK PLC,-,SW US,-,,"4,440","$386,236",0.00%,
LISTED EQUITY,-,-,-,-,MOLSON COORS BEVERAGE CO.,-,TAP US,-,,"4,143","$383,529",0.00%,
LISTED EQUITY,-,-,-,-,HORMEL FOODS CORP.,-,HRL US,-,,"7,547","$382,362",0.00%,
LISTED EQUITY,-,-,-,-,"DRAFTKINGS, INC.",-,DKNG US,-,,"6,360","$382,153",0.00%,
LISTED EQUITY,-,-,-,-,NN GROUP NV,-,NN NA,-,,"5,411","$380,719",0.00%,
LISTED EQUITY,-,-,-,-,MITSUI OSK LINES LTD.,-,9104 JP,-,,"6,721","$380,451",0.00%,
LISTED EQUITY,-,-,-,-,"GRACO, INC.",-,GGG US,-,,"2,792","$380,002",0.00%,
LISTED EQUITY,-,-,-,-,JAPAN POST BANK CO. LTD.,-,7182 JP,-,,"24,633","$378,337",0.00%,
LISTED EQUITY,-,-,-,-,NEWS CORP.,-,NWSA US,-,,"8,485","$377,446",0.00%,
LISTED EQUITY,-,-,-,-,"SUPER MICRO COMPUTER, INC.",-,SMCI US,-,,"7,650","$376,604",0.00%,
LISTED EQUITY,-,-,-,-,"STANLEY BLACK & DECKER, INC.",-,SWK US,-,,"2,900","$376,112",0.00%,
LISTED EQUITY,-,-,-,-,BECHTLE AG,-,BC8 GR,-,,"7,155","$372,121",0.00%,
LISTED EQUITY,-,-,-,-,BT GROUP PLC,-,BTA LN,-,,"127,624","$371,874",0.00%,
LISTED EQUITY,-,-,-,-,SUMITOMO ELECTRIC INDUSTRIES LTD.,-,5802 JP,-,,"12,601","$369,519",0.00%,
LISTED EQUITY,-,-,-,-,POOL CORP.,-,POOL US,-,,671,"$369,383",0.00%,
LISTED EQUITY,-,-,-,-,"CARMAX, INC.",-,KMX US,-,,"2,792","$368,668",0.00%,
LISTED EQUITY,-,-,-,-,STMICROELECTRONICS NV,-,STMPA FP,-,,"9,077","$368,526",0.00%,
LISTED EQUITY,-,-,-,-,SAGE GROUP PLC,-,SGE LN,-,,"14,311","$368,510",0.00%,
LISTED EQUITY,-,-,-,-,MAC COPPER LTD.,-,MAC AU,-,,"21,342","$367,288",0.00%,
LISTED EQUITY,-,-,-,-,INPEX CORP.,-,1605 JP,-,,"17,901","$362,510",0.00%,
LISTED EQUITY,-,-,-,-,NICK SCALI LTD.,-,NCK AU,-,,"24,108","$361,866",0.00%,
LISTED EQUITY,-,-,-,-,"NEW ORIENTAL EDUCATION & TECHNOLOGY GROUP, INC.",-,EDU US,-,,"3,486","$361,401",0.00%,
LISTED EQUITY,-,-,-,-,INFRATIL LTD.,-,IFT AU,-,,"31,222","$361,237",0.00%,
LISTED EQUITY,-,-,-,-,"ALLY FINANCIAL, INC.",-,ALLY US,-,,"6,202","$360,693",0.00%,
LISTED EQUITY,-,-,-,-,TEMPLE & WEBSTER GROUP LTD.,-,TPW AU,-,,"27,471","$359,868",0.00%,
LISTED EQUITY,-,-,-,-,AMPLITUDE ENERGY LTD.,-,AEL AU,-,,"1,749,629","$358,674",0.00%,
LISTED EQUITY,-,-,-,-,AEON CO. LTD.,-,8267 JP,-,,"9,410","$357,312",0.00%,
LISTED EQUITY,-,-,-,-,"MAGNA INTERNATIONAL, INC.",-,MG CN,-,,"5,258","$354,776",0.00%,
LISTED EQUITY,-,-,-,-,IPERIONX LTD.,-,IPX AU,-,,"64,330","$353,815",0.00%,
LISTED EQUITY,-,-,-,-,"EMERA, INC.",-,EMA CN,-,,"5,844","$352,631",0.00%,
LISTED EQUITY,-,-,-,-,DATA#3 LTD.,-,DTL AU,-,,"55,130","$352,285",0.00%,
LISTED EQUITY,-,-,-,-,ROYALTY PHARMA PLC,-,RPRX US,-,,"8,524","$351,214",0.00%,
LISTED EQUITY,-,-,-,-,"DYNATRACE, INC.",-,DT US,-,,"3,999","$351,041",0.00%,
LISTED EQUITY,-,-,-,-,BANCO BPM SPA,-,BAMI IM,-,,"26,714","$349,025",0.00%,
LISTED EQUITY,-,-,-,-,"NUTANIX, INC.",-,NTNX US,-,,"3,530","$348,806",0.00%,
LISTED EQUITY,-,-,-,-,ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS SA,-,ACS SM,-,,"4,301","$348,456",0.00%,
LISTED EQUITY,-,-,-,-,"TOAST, INC.",-,TOST US,-,,"5,912","$348,070",0.00%,
