PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCHGRO] - ASSETS - 2024-06-30,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,"AJINOMOTO CO., INC.",-,2802 JP,-,,"41,621","$2,185,438",0.00%,
LISTED EQUITY,-,-,-,-,KUBOTA CORP.,-,6326 JP,-,,"104,318","$2,184,835",0.00%,
LISTED EQUITY,-,-,-,-,"EVERGY, INC.",-,EVRG US,-,,"27,540","$2,184,349",0.00%,
LISTED EQUITY,-,-,-,-,LKQ CORP.,-,LKQ US,-,,"35,042","$2,182,160",0.00%,
LISTED EQUITY,-,-,-,-,ANTOFAGASTA PLC,-,ANTO LN,-,,"54,272","$2,167,519",0.00%,
LISTED EQUITY,-,-,-,-,SECOM CO. LTD.,-,9735 JP,-,,"24,436","$2,160,098",0.00%,
LISTED EQUITY,-,-,-,-,AP MOLLER - MAERSK AS,-,MAERSKB DC,-,,828,"$2,154,416",0.00%,
LISTED EQUITY,-,-,-,-,KERRY GROUP PLC,-,KYGA ID,-,,"17,693","$2,147,974",0.00%,
LISTED EQUITY,-,-,-,-,ROYALTY PHARMA PLC,-,RPRX US,-,,"54,294","$2,143,805",0.00%,
LISTED EQUITY,-,-,-,-,UCB SA,-,UCB BB,-,,"9,591","$2,134,734",0.00%,
LISTED EQUITY,-,-,-,-,ESSITY AB,-,ESSITYB SS,-,,"55,484","$2,129,109",0.00%,
LISTED EQUITY,-,-,-,-,BROWN-FORMAN CORP.,-,BFB US,-,,"32,899","$2,127,642",0.00%,
LISTED EQUITY,-,-,-,-,NIEN MADE ENTERPRISE CO. LTD.,-,8464 TT,-,,"117,012","$2,106,270",0.00%,
LISTED EQUITY,-,-,-,-,TEXAS PACIFIC LAND CORP.,-,TPL US,-,,"1,907","$2,095,986",0.00%,
LISTED EQUITY,-,-,-,-,STRAUMANN HOLDING AG,-,STMN SW,-,,"11,298","$2,095,300",0.00%,
LISTED EQUITY,-,-,-,-,KINROSS GOLD CORP.,-,K CN,-,,"167,974","$2,093,581",0.00%,
LISTED EQUITY,-,-,-,-,KINGSPAN GROUP PLC,-,KSP ID,-,,"16,397","$2,091,835",0.00%,
LISTED EQUITY,-,-,-,-,MESOBLAST LTD.,-,MSB AU,-,,"2,108,549","$2,087,463",0.00%,
LISTED EQUITY,-,-,-,-,WPP PLC,-,WPP LN,-,,"152,136","$2,086,006",0.00%,
LISTED EQUITY,-,-,-,-,VALE SA,-,VALE3 BZ,-,,"124,265","$2,084,294",0.00%,
LISTED EQUITY,-,-,-,-,"OKTA, INC.",-,OKTA US,-,,"14,823","$2,077,708",0.00%,
LISTED EQUITY,-,-,-,-,BANNERMAN ENERGY LTD.,-,BMN AU,-,,"634,902","$2,076,130",0.00%,
LISTED EQUITY,-,-,-,-,BEIERSDORF AG,-,BEI GR,-,,"9,435","$2,067,438",0.00%,
LISTED EQUITY,-,-,-,-,"INTERPUBLIC GROUP OF COS., INC.",-,IPG US,-,,"47,458","$2,067,141",0.00%,
LISTED EQUITY,-,-,-,-,"PAYCOM SOFTWARE, INC.",-,PAYC US,-,,"9,616","$2,059,618",0.00%,
LISTED EQUITY,-,-,-,-,BROOKFIELD ASSET MANAGEMENT LTD.,-,BAM CN,-,,"36,104","$2,057,547",0.00%,
LISTED EQUITY,-,-,-,-,ORSTED AS,-,ORSTED DC,-,,"25,779","$2,055,911",0.00%,
LISTED EQUITY,-,-,-,-,"TRIMBLE, INC.",-,TRMB US,-,,"24,375","$2,041,035",0.00%,
LISTED EQUITY,-,-,-,-,"RB GLOBAL, INC.",-,RBA CN,-,,"17,861","$2,039,345",0.00%,
LISTED EQUITY,-,-,-,-,"BANDAI NAMCO HOLDINGS, INC.",-,7832 JP,-,,"69,707","$2,037,387",0.00%,
LISTED EQUITY,-,-,-,-,"PATRIOT BATTERY METALS, INC.",-,PMT AU,-,,"3,623,610","$2,029,221",0.00%,
LISTED EQUITY,-,-,-,-,VULCAN STEEL LTD.,-,VSL AU,-,,"304,088","$2,028,259",0.00%,
LISTED EQUITY,-,-,-,-,INDUSTRIAL & COMMERCIAL BANK OF CHINA LTD.,-,1398 HK,-,,"2,272,491","$2,022,249",0.00%,
LISTED EQUITY,-,-,-,-,EASTMAN CHEMICAL CO.,-,EMN US,-,,"13,730","$2,014,093",0.00%,
LISTED EQUITY,-,-,-,-,MOLSON COORS BEVERAGE CO.,-,TAP US,-,,"26,434","$2,011,879",0.00%,
LISTED EQUITY,-,-,-,-,APPLOVIN CORP.,-,APP US,-,,"16,130","$2,009,826",0.00%,
LISTED EQUITY,-,-,-,-,CHALICE MINING LTD.,-,CHN AU,-,,"1,405,775","$1,996,201",0.00%,
LISTED EQUITY,-,-,-,-,"LAMB WESTON HOLDINGS, INC.",-,LW US,-,,"15,855","$1,996,153",0.00%,
LISTED EQUITY,-,-,-,-,CARLSBERG AS,-,CARLB DC,-,,"11,091","$1,994,320",0.00%,
LISTED EQUITY,-,-,-,-,BE SEMICONDUCTOR INDUSTRIES NV,-,BESI NA,-,,"7,917","$1,983,899",0.00%,
LISTED EQUITY,-,-,-,-,EXOR NV,-,EXO NA,-,,"12,607","$1,976,605",0.00%,
LISTED EQUITY,-,-,-,-,TERNA - RETE ELETTRICA NAZIONALE,-,TRN IM,-,,"170,507","$1,975,020",0.00%,
LISTED EQUITY,-,-,-,-,"ROBINHOOD MARKETS, INC.",-,HOOD US,-,,"57,947","$1,970,501",0.00%,
LISTED EQUITY,-,-,-,-,"ASSURANT, INC.",-,AIZ US,-,,"7,914","$1,970,076",0.00%,
LISTED EQUITY,-,-,-,-,SHISEIDO CO. LTD.,-,4911 JP,-,,"46,116","$1,969,431",0.00%,
LISTED EQUITY,-,-,-,-,SYMRISE AG,-,SY1 GR,-,,"10,721","$1,966,311",0.00%,
LISTED EQUITY,-,-,-,-,SILEX SYSTEMS LTD.,-,SLX AU,-,,"368,829","$1,965,859",0.00%,
LISTED EQUITY,-,-,-,-,"CARMAX, INC.",-,KMX US,-,,"17,834","$1,958,339",0.00%,
LISTED EQUITY,-,-,-,-,DRONESHIELD LTD.,-,DRO AU,-,,"1,137,673","$1,956,796",0.00%,
LISTED EQUITY,-,-,-,-,PWR HOLDINGS LTD.,-,PWH AU,-,,"177,564","$1,949,660",0.00%,
LISTED EQUITY,-,-,-,-,NORDSON CORP.,-,NDSN US,-,,"5,605","$1,946,851",0.00%,
LISTED EQUITY,-,-,-,-,"OVINTIV, INC.",-,OVV US,-,,"27,703","$1,944,257",0.00%,
LISTED EQUITY,-,-,-,-,AEON CO. LTD.,-,8267 JP,-,,"60,669","$1,942,097",0.00%,
LISTED EQUITY,-,-,-,-,JUDO CAPITAL HOLDINGS LTD.,-,JDO AU,-,,"1,541,336","$1,942,083",0.00%,
LISTED EQUITY,-,-,-,-,"GRACO, INC.",-,GGG US,-,,"16,346","$1,940,403",0.00%,
LISTED EQUITY,-,-,-,-,ALBEMARLE CORP.,-,ALB US,-,,"13,500","$1,930,893",0.00%,
LISTED EQUITY,-,-,-,-,SMITH & NEPHEW PLC,-,SN LN,-,,"103,708","$1,924,899",0.00%,
LISTED EQUITY,-,-,-,-,"JUNIPER NETWORKS, INC.",-,JNPR US,-,,"35,222","$1,922,891",0.00%,
LISTED EQUITY,-,-,-,-,"CARLYLE GROUP, INC.",-,CG US,-,,"31,973","$1,922,161",0.00%,
LISTED EQUITY,-,-,-,-,CHESAPEAKE ENERGY CORP.,-,CHK US,-,,"15,612","$1,921,381",0.00%,
LISTED EQUITY,-,-,-,-,SOLVENTUM CORP.,-,SOLV US,-,,"24,221","$1,917,835",0.00%,
LISTED EQUITY,-,-,-,-,ASAHI KASEI CORP.,-,3407 JP,-,,"199,633","$1,914,935",0.00%,
LISTED EQUITY,-,-,-,-,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",-,CRL US,-,,"6,168","$1,907,896",0.00%,
LISTED EQUITY,-,-,-,-,EISAI CO. LTD.,-,4523 JP,-,,"31,088","$1,907,588",0.00%,
LISTED EQUITY,-,-,-,-,HEICO CORP.,-,HEI US,-,,"5,649","$1,891,097",0.00%,
LISTED EQUITY,-,-,-,-,VULCAN ENERGY RESOURCES LTD.,-,VUL AU,-,,"501,327","$1,884,993",0.00%,
LISTED EQUITY,-,-,-,-,INSULET CORP.,-,PODD US,-,,"6,237","$1,884,647",0.00%,
LISTED EQUITY,-,-,-,-,CHORD ENERGY CORP.,-,CHRD US,-,,"7,499","$1,882,768",0.00%,
LISTED EQUITY,-,-,-,-,SUMITOMO ELECTRIC INDUSTRIES LTD.,-,5802 JP,-,,"80,736","$1,880,676",0.00%,
LISTED EQUITY,-,-,-,-,COLOPLAST AS,-,COLOB DC,-,,"10,394","$1,871,244",0.00%,
LISTED EQUITY,-,-,-,-,"EMERA, INC.",-,EMA CN,-,,"37,396","$1,868,098",0.00%,
LISTED EQUITY,-,-,-,-,TEMPLE & WEBSTER GROUP LTD.,-,TPW AU,-,,"198,851","$1,867,204",0.00%,
LISTED EQUITY,-,-,-,-,ALLEGION PLC,-,ALLE US,-,,"10,488","$1,855,421",0.00%,
LISTED EQUITY,-,-,-,-,CAMPBELL SOUP CO.,-,CPB US,-,,"27,283","$1,846,113",0.00%,
LISTED EQUITY,-,-,-,-,"HUNTINGTON INGALLS INDUSTRIES, INC.",-,HII US,-,,"5,002","$1,845,065",0.00%,
LISTED EQUITY,-,-,-,-,AUCKLAND INTERNATIONAL AIRPORT LTD.,-,AIA NZ,-,,"263,713","$1,835,879",0.00%,
LISTED EQUITY,-,-,-,-,IDEMITSU KOSAN CO. LTD.,-,5019 JP,-,,"189,016","$1,832,442",0.00%,
LISTED EQUITY,-,-,-,-,PEARSON PLC,-,PSON LN,-,,"97,616","$1,830,688",0.00%,
LISTED EQUITY,-,-,-,-,EQT HOLDINGS LTD.,-,EQT AU,-,,"57,045","$1,825,440",0.00%,
LISTED EQUITY,-,-,-,-,SERVICE STREAM LTD.,-,SSM AU,-,,"1,424,484","$1,823,339",0.00%,
LISTED EQUITY,-,-,-,-,LIBERTY MEDIA CORP.-LIBERTY FORMULA ONE,-,FWONK US,-,,"16,946","$1,822,908",0.00%,
LISTED EQUITY,-,-,-,-,POOL CORP.,-,POOL US,-,,"3,952","$1,818,343",0.00%,
LISTED EQUITY,-,-,-,-,APA CORP.,-,APA US,-,,"41,248","$1,818,306",0.00%,
LISTED EQUITY,-,-,-,-,WEST JAPAN RAILWAY CO.,-,9021 JP,-,,"65,161","$1,816,594",0.00%,
LISTED EQUITY,-,-,-,-,JUMBO INTERACTIVE LTD.,-,JIN AU,-,,"104,766","$1,811,390",0.00%,
LISTED EQUITY,-,-,-,-,LOTUS RESOURCES LTD.,-,LOT AU,-,,"5,327,278","$1,811,275",0.00%,
LISTED EQUITY,-,-,-,-,BOLIDEN AB,-,BOL SS,-,,"37,761","$1,810,460",0.00%,
LISTED EQUITY,-,-,-,-,RENAULT SA,-,RNO FP,-,,"23,325","$1,790,748",0.00%,
LISTED EQUITY,-,-,-,-,CNH INDUSTRIAL NV,-,CNH US,-,,"116,746","$1,770,805",0.00%,
LISTED EQUITY,-,-,-,-,UNICHARM CORP.,-,8113 JP,-,,"36,732","$1,766,638",0.00%,
LISTED EQUITY,-,-,-,-,MOWI ASA,-,MOWI NO,-,,"70,577","$1,763,675",0.00%,
LISTED EQUITY,-,-,-,-,"AMERICAN FINANCIAL GROUP, INC.",-,AFG US,-,,"9,562","$1,761,397",0.00%,
LISTED EQUITY,-,-,-,-,"BATH & BODY WORKS, INC.",-,BBWI US,-,,"30,078","$1,758,671",0.00%,
LISTED EQUITY,-,-,-,-,"DAVITA, INC.",-,DVA US,-,,"8,418","$1,746,641",0.00%,
LISTED EQUITY,-,-,-,-,ALFA LAVAL AB,-,ALFA SS,-,,"26,610","$1,746,130",0.00%,
LISTED EQUITY,-,-,-,-,"CROWN HOLDINGS, INC.",-,CCK US,-,,"15,559","$1,733,061",0.00%,
LISTED EQUITY,-,-,-,-,"BENTLEY SYSTEMS, INC.",-,BSY US,-,,"23,312","$1,723,009",0.00%,
LISTED EQUITY,-,-,-,-,"DYNATRACE, INC.",-,DT US,-,,"25,716","$1,722,762",0.00%,
LISTED EQUITY,-,-,-,-,"FORTUNE BRANDS INNOVATIONS, INC.",-,FBIN US,-,,"17,704","$1,721,579",0.00%,
LISTED EQUITY,-,-,-,-,"CAESARS ENTERTAINMENT, INC.",-,CZR US,-,,"28,911","$1,720,346",0.00%,
LISTED EQUITY,-,-,-,-,NEXGEN ENERGY LTD.,-,NXG AU,-,,"154,150","$1,700,263",0.00%,
LISTED EQUITY,-,-,-,-,BANCO DE SABADELL SA,-,SAB SM,-,,"584,668","$1,689,339",0.00%,
LISTED EQUITY,-,-,-,-,AUSTAL LTD.,-,ASB AU,-,,"678,149","$1,688,592",0.00%,
LISTED EQUITY,-,-,-,-,MITSUBISHI CHEMICAL GROUP CORP.,-,4188 JP,-,,"202,749","$1,685,509",0.00%,
LISTED EQUITY,-,-,-,-,UNITED UTILITIES GROUP PLC,-,UU LN,-,,"90,501","$1,683,200",0.00%,
LISTED EQUITY,-,-,-,-,MAHINDRA & MAHINDRA LTD.,-,MM IN,-,,"32,619","$1,679,051",0.00%,
LISTED EQUITY,-,-,-,-,SNAM SPA,-,SRG IM,-,,"252,033","$1,670,813",0.00%,
LISTED EQUITY,-,-,-,-,CAPITALAND INVESTMENT LTD.,-,CLI SP,-,,"568,338","$1,670,284",0.00%,
LISTED EQUITY,-,-,-,-,HALMA PLC,-,HLMA LN,-,,"32,395","$1,659,223",0.00%,
LISTED EQUITY,-,-,-,-,BANCO BPM SPA,-,BAMI IM,-,,"170,550","$1,645,997",0.00%,
LISTED EQUITY,-,-,-,-,PRESS METAL ALUMINIUM HOLDINGS BHD.,-,PMAH MK,-,,"898,048","$1,641,841",0.00%,
LISTED EQUITY,-,-,-,-,SUMITOMO REALTY & DEVELOPMENT CO. LTD.,-,8830 JP,-,,"37,339","$1,640,832",0.00%,
LISTED EQUITY,-,-,-,-,ACCENT GROUP LTD.,-,AX1 AU,-,,"845,277","$1,635,610",0.00%,
LISTED EQUITY,-,-,-,-,SHIONOGI & CO. LTD.,-,4507 JP,-,,"27,984","$1,635,014",0.00%,
LISTED EQUITY,-,-,-,-,LATIN RESOURCES LTD.,-,LRS AU,-,,"9,605,958","$1,633,013",0.00%,
LISTED EQUITY,-,-,-,-,DEVELOP GLOBAL LTD.,-,DVP AU,-,,"751,617","$1,631,009",0.00%,
LISTED EQUITY,-,-,-,-,CARREFOUR SA,-,CA FP,-,,"76,893","$1,628,847",0.00%,
LISTED EQUITY,-,-,-,-,"JD.COM, INC.",-,9618 HK,-,,"81,771","$1,620,004",0.00%,
LISTED EQUITY,-,-,-,-,"NEUROCRINE BIOSCIENCES, INC.",-,NBIX US,-,,"7,857","$1,619,495",0.00%,
LISTED EQUITY,-,-,-,-,"WALGREENS BOOTS ALLIANCE, INC.",-,WBA US,-,,"89,421","$1,619,440",0.00%,
LISTED EQUITY,-,-,-,-,WA1 RESOURCES LTD.,-,WA1 AU,-,,"83,592","$1,611,642",0.00%,
LISTED EQUITY,-,-,-,-,HYUNDAI MOTOR CO.,-,005380 KS,-,,"4,995","$1,602,741",0.00%,
LISTED EQUITY,-,-,-,-,COVESTRO AG,-,1COV GR,-,,"18,174","$1,598,250",0.00%,
LISTED EQUITY,-,-,-,-,TELUS CORP.,-,T CN,-,,"70,450","$1,596,544",0.00%,
LISTED EQUITY,-,-,-,-,MONDI PLC,-,MNDI LN,-,,"55,385","$1,591,889",0.00%,
LISTED EQUITY,-,-,-,-,HANG SENG BANK LTD.,-,11 HK,-,,"82,603","$1,590,545",0.00%,
LISTED EQUITY,-,-,-,-,OOH!MEDIA LTD.,-,OML AU,-,,"1,177,696","$1,589,889",0.00%,
LISTED EQUITY,-,-,-,-,"TRADEWEB MARKETS, INC.",-,TW US,-,,"9,999","$1,586,912",0.00%,
LISTED EQUITY,-,-,-,-,NOMURA RESEARCH INSTITUTE LTD.,-,4307 JP,-,,"37,648","$1,584,356",0.00%,
LISTED EQUITY,-,-,-,-,TOYOTA INDUSTRIES CORP.,-,6201 JP,-,,"12,418","$1,568,021",0.00%,
LISTED EQUITY,-,-,-,-,HYDRO ONE LTD.,-,H CN,-,,"35,868","$1,564,090",0.00%,
LISTED EQUITY,-,-,-,-,"CAE, INC.",-,CAE CN,-,,"56,159","$1,561,486",0.00%,
LISTED EQUITY,-,-,-,-,LEO LITHIUM LTD.,-,LLL AU,-,,"3,084,021","$1,557,430",0.00%,
LISTED EQUITY,-,-,-,-,ISRAEL DISCOUNT BANK LTD.,-,DSCT IT,-,,"202,672","$1,537,803",0.00%,
LISTED EQUITY,-,-,-,-,WHARF REAL ESTATE INVESTMENT CO. LTD.,-,1997 HK,-,,"386,477","$1,534,294",0.00%,
LISTED EQUITY,-,-,-,-,AKER BP ASA,-,AKRBP NO,-,,"39,979","$1,530,381",0.00%,
LISTED EQUITY,-,-,-,-,SAUDI NATIONAL BANK,-,SNB AB,-,,"105,735","$1,529,785",0.00%,
LISTED EQUITY,-,-,-,-,HEINEKEN HOLDING NV,-,HEIO NA,-,,"12,922","$1,527,240",0.00%,
LISTED EQUITY,-,-,-,-,"TFI INTERNATIONAL, INC.",-,TFII CN,-,,"7,019","$1,525,705",0.00%,
LISTED EQUITY,-,-,-,-,"GREAT-WEST LIFECO, INC.",-,GWO CN,-,,"34,747","$1,517,479",0.00%,
LISTED EQUITY,-,-,-,-,FISHER & PAYKEL HEALTHCARE CORP. LTD.,-,FPH NZ,-,,"55,288","$1,517,381",0.00%,
LISTED EQUITY,-,-,-,-,HISENSE HOME APPLIANCES GROUP CO. LTD.,-,921 HK,-,,"307,260","$1,514,448",0.00%,
LISTED EQUITY,-,-,-,-,TELIA CO. AB,-,TELIA SS,-,,"376,587","$1,513,770",0.00%,
LISTED EQUITY,-,-,-,-,ADMIRAL GROUP PLC,-,ADM LN,-,,"30,545","$1,511,900",0.00%,
LISTED EQUITY,-,-,-,-,"RAKUTEN GROUP, INC.",-,4755 JP,-,,"195,383","$1,509,335",0.00%,
LISTED EQUITY,-,-,-,-,TELENOR ASA,-,TEL NO,-,,"88,089","$1,507,581",0.00%,
LISTED EQUITY,-,-,-,-,DAI NIPPON PRINTING CO. LTD.,-,7912 JP,-,,"29,917","$1,507,069",0.00%,
LISTED EQUITY,-,-,-,-,PING AN INSURANCE GROUP CO. OF CHINA LTD.,-,2318 HK,-,,"221,022","$1,500,561",0.00%,
LISTED EQUITY,-,-,-,-,TRYG AS,-,TRYG DC,-,,"45,667","$1,495,678",0.00%,
LISTED EQUITY,-,-,-,-,OSAKA GAS CO. LTD.,-,9532 JP,-,,"45,158","$1,489,308",0.00%,
LISTED EQUITY,-,-,-,-,"JAPAN EXCHANGE GROUP, INC.",-,8697 JP,-,,"42,641","$1,489,231",0.00%,
LISTED EQUITY,-,-,-,-,SAGAX AB,-,SAGAB SS,-,,"38,723","$1,484,825",0.00%,
LISTED EQUITY,-,-,-,-,PETROLEO BRASILEIRO SA,-,PETR3 BZ,-,,"135,898","$1,479,308",0.00%,
LISTED EQUITY,-,-,-,-,SKF AB,-,SKFB SS,-,,"49,148","$1,478,760",0.00%,
LISTED EQUITY,-,-,-,-,SMITHS GROUP PLC,-,SMIN LN,-,,"45,620","$1,472,252",0.00%,
LISTED EQUITY,-,-,-,-,BALOISE HOLDING AG,-,BALN SW,-,,"5,568","$1,467,867",0.00%,
LISTED EQUITY,-,-,-,-,ARAFURA RARE EARTHS LTD.,-,ARU AU,-,,"8,382,627","$1,466,960",0.00%,
LISTED EQUITY,-,-,-,-,SAYONA MINING LTD.,-,SYA AU,-,,"40,668,898","$1,464,080",0.00%,
LISTED EQUITY,-,-,-,-,LITE-ON TECHNOLOGY CORP.,-,2301 TT,-,,"298,346","$1,459,640",0.00%,
LISTED EQUITY,-,-,-,-,EDENRED SE,-,EDEN FP,-,,"23,072","$1,459,173",0.00%,
LISTED EQUITY,-,-,-,-,VISTRA CORP.,-,VST US,-,,"11,306","$1,455,595",0.00%,
LISTED EQUITY,-,-,-,-,VIVENDI SE,-,VIV FP,-,,"92,661","$1,450,719",0.00%,
LISTED EQUITY,-,-,-,-,"HENRY SCHEIN, INC.",-,HSIC US,-,,"15,114","$1,450,635",0.00%,
LISTED EQUITY,-,-,-,-,FINECOBANK BANCA FINECO SPA,-,FBK IM,-,,"64,779","$1,447,070",0.00%,
LISTED EQUITY,-,-,-,-,"STANTEC, INC.",-,STN CN,-,,"11,533","$1,445,436",0.00%,
LISTED EQUITY,-,-,-,-,SUMITOMO METAL MINING CO. LTD.,-,5713 JP,-,,"31,700","$1,439,339",0.00%,
LISTED EQUITY,-,-,-,-,AGEAS SA,-,AGS BB,-,,"20,976","$1,436,714",0.00%,
LISTED EQUITY,-,-,-,-,CLINUVEL PHARMACEUTICALS LTD.,-,CUV AU,-,,"93,349","$1,434,767",0.00%,
LISTED EQUITY,-,-,-,-,OPEN TEXT CORP.,-,OTEX CN,-,,"31,895","$1,433,779",0.00%,
LISTED EQUITY,-,-,-,-,AKZO NOBEL NV,-,AKZA NA,-,,"15,725","$1,432,840",0.00%,
LISTED EQUITY,-,-,-,-,CYBERARK SOFTWARE LTD.,-,CYBR US,-,,"3,500","$1,432,624",0.00%,
LISTED EQUITY,-,-,-,-,NISSAN MOTOR CO. LTD.,-,7201 JP,-,,"281,712","$1,431,506",0.00%,
LISTED EQUITY,-,-,-,-,EQT AB,-,EQT SS,-,,"32,288","$1,429,774",0.00%,
LISTED EQUITY,-,-,-,-,SEVERN TRENT PLC,-,SVT LN,-,,"31,710","$1,428,463",0.00%,
LISTED EQUITY,-,-,-,-,BIO-TECHNE CORP.,-,TECH US,-,,"13,241","$1,420,496",0.00%,
LISTED EQUITY,-,-,-,-,KONGSBERG GRUPPEN ASA,-,KOG NO,-,,"11,591","$1,418,041",0.00%,
LISTED EQUITY,-,-,-,-,MELROSE INDUSTRIES PLC,-,MRO LN,-,,"135,255","$1,416,759",0.00%,
LISTED EQUITY,-,-,-,-,ASR NEDERLAND NV,-,ASRNL NA,-,,"19,831","$1,416,487",0.00%,
LISTED EQUITY,-,-,-,-,INTEGRAL DIAGNOSTICS LTD.,-,IDX AU,-,,"530,174","$1,415,563",0.00%,
LISTED EQUITY,-,-,-,-,PERSIMMON PLC,-,PSN LN,-,,"55,193","$1,412,423",0.00%,
LISTED EQUITY,-,-,-,-,"CLEVELAND-CLIFFS, INC.",-,CLF US,-,,"61,281","$1,412,171",0.00%,
LISTED EQUITY,-,-,-,-,JERONIMO MARTINS SGPS SA,-,JMT PL,-,,"48,193","$1,411,443",0.00%,
LISTED EQUITY,-,-,-,-,"CELSIUS HOLDINGS, INC.",-,CELH US,-,,"16,406","$1,402,440",0.00%,
LISTED EQUITY,-,-,-,-,ERIE INDEMNITY CO.,-,ERIE US,-,,"2,570","$1,394,824",0.00%,
LISTED EQUITY,-,-,-,-,FRESENIUS MEDICAL CARE AG,-,FME GR,-,,"24,283","$1,393,551",0.00%,
LISTED EQUITY,-,-,-,-,YAMAHA MOTOR CO. LTD.,-,7272 JP,-,,"100,445","$1,392,186",0.00%,
LISTED EQUITY,-,-,-,-,OMRON CORP.,-,6645 JP,-,,"27,025","$1,390,851",0.00%,
LISTED EQUITY,-,-,-,-,FASTIGHETS AB BALDER,-,BALDB SS,-,,"134,901","$1,385,122",0.00%,
LISTED EQUITY,-,-,-,-,"BAIDU, INC.",-,9888 HK,-,,"84,714","$1,385,042",0.00%,
LISTED EQUITY,-,-,-,-,TAISEI CORP.,-,1801 JP,-,,"24,981","$1,383,790",0.00%,
LISTED EQUITY,-,-,-,-,GEORGE WESTON LTD.,-,WN CN,-,,"6,424","$1,383,242",0.00%,
LISTED EQUITY,-,-,-,-,BERKELEY GROUP HOLDINGS PLC,-,BKG LN,-,,"15,917","$1,382,315",0.00%,
LISTED EQUITY,-,-,-,-,OBAYASHI CORP.,-,1802 JP,-,,"77,628","$1,381,585",0.00%,
LISTED EQUITY,-,-,-,-,KAJIMA CORP.,-,1812 JP,-,,"53,305","$1,380,141",0.00%,
LISTED EQUITY,-,-,-,-,TOROMONT INDUSTRIES LTD.,-,TIH CN,-,,"10,345","$1,371,239",0.00%,
LISTED EQUITY,-,-,-,-,GROUPE BRUXELLES LAMBERT NV,-,GBLB BB,-,,"12,810","$1,370,091",0.00%,
LISTED EQUITY,-,-,-,-,NESTE OYJ,-,NESTE FH,-,,"51,280","$1,368,148",0.00%,
LISTED EQUITY,-,-,-,-,HONG KONG & CHINA GAS CO. LTD.,-,3 HK,-,,"1,200,708","$1,367,850",0.00%,
LISTED EQUITY,-,-,-,-,GALAXY ENTERTAINMENT GROUP LTD.,-,27 HK,-,,"195,785","$1,366,769",0.00%,
LISTED EQUITY,-,-,-,-,BOUYGUES SA,-,EN FP,-,,"28,352","$1,363,582",0.00%,
LISTED EQUITY,-,-,-,-,ISUZU MOTORS LTD.,-,7202 JP,-,,"68,542","$1,359,620",0.00%,
LISTED EQUITY,-,-,-,-,REDEIA CORP. SA,-,RED SM,-,,"51,833","$1,357,505",0.00%,
LISTED EQUITY,-,-,-,-,BUMRUNGRAD HOSPITAL PCL,-,BHF TB,-,,"134,665","$1,357,174",0.00%,
LISTED EQUITY,-,-,-,-,"ALBERTSONS COS., INC.",-,ACI US,-,,"45,862","$1,356,235",0.00%,
LISTED EQUITY,-,-,-,-,LY CORP.,-,4689 JP,-,,"372,464","$1,348,325",0.00%,
LISTED EQUITY,-,-,-,-,"DESCARTES SYSTEMS GROUP, INC.",-,DSG CN,-,,"9,265","$1,343,829",0.00%,
LISTED EQUITY,-,-,-,-,SWATCH GROUP AG,-,UHR SW,-,,"4,351","$1,334,576",0.00%,
LISTED EQUITY,-,-,-,-,POSTE ITALIANE SPA,-,PST IM,-,,"69,760","$1,331,640",0.00%,
LISTED EQUITY,-,-,-,-,INFRATIL LTD.,-,IFT AU,-,,"127,970","$1,323,208",0.00%,
LISTED EQUITY,-,-,-,-,HYATT HOTELS CORP.,-,H US,-,,"5,812","$1,321,979",0.00%,
LISTED EQUITY,-,-,-,-,GALP ENERGIA SGPS SA,-,GALP PL,-,,"41,648","$1,318,013",0.00%,
LISTED EQUITY,-,-,-,-,SWISS PRIME SITE AG,-,SPSN SW,-,,"9,260","$1,314,596",0.00%,
LISTED EQUITY,-,-,-,-,SODEXO SA,-,SW FP,-,,"9,734","$1,312,081",0.00%,
LISTED EQUITY,-,-,-,-,NUIX LTD.,-,NXL AU,-,,"425,244","$1,309,750",0.00%,
LISTED EQUITY,-,-,-,-,HONGKONG LAND HOLDINGS LTD.,-,HKL SP,-,,"270,745","$1,309,434",0.00%,
LISTED EQUITY,-,-,-,-,"COREBRIDGE FINANCIAL, INC.",-,CRBG US,-,,"30,003","$1,308,202",0.00%,
LISTED EQUITY,-,-,-,-,SCREEN HOLDINGS CO. LTD.,-,7735 JP,-,,"9,692","$1,308,198",0.00%,
LISTED EQUITY,-,-,-,-,PETROCHINA CO. LTD.,-,857 HK,-,,"862,192","$1,306,308",0.00%,
LISTED EQUITY,-,-,-,-,"IA FINANCIAL CORP., INC.",-,IAG CN,-,,"13,861","$1,303,190",0.00%,
