PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCIEQU] - ASSETS - 2024-12-31,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,COGNIZANT TECHNOLOGY SOLUTIONS CORP.,-,CTSH US,-,,"9,169","$1,138,835",0.05%,
LISTED EQUITY,-,-,-,-,EXELON CORP.,-,EXC US,-,,"18,664","$1,134,629",0.05%,
LISTED EQUITY,-,-,-,-,"ELECTRONIC ARTS, INC.",-,EA US,-,,"4,801","$1,134,512",0.05%,
LISTED EQUITY,-,-,-,-,"GARTNER, INC.",-,IT US,-,,"1,444","$1,129,672",0.05%,
LISTED EQUITY,-,-,-,-,"CANON, INC.",-,7751 JP,-,,"21,179","$1,123,325",0.05%,
LISTED EQUITY,-,-,-,-,"DIAMONDBACK ENERGY, INC.",-,FANG US,-,,"4,244","$1,123,064",0.05%,
LISTED EQUITY,-,-,-,-,SOFTBANK CORP.,-,9434 JP,-,,"548,718","$1,121,620",0.05%,
LISTED EQUITY,-,-,-,-,"HP, INC.",-,HPQ US,-,,"21,218","$1,118,217",0.05%,
LISTED EQUITY,-,-,-,-,"CONSTELLATION BRANDS, INC.",-,STZ US,-,,"3,118","$1,112,791",0.05%,
LISTED EQUITY,-,-,-,-,GARMIN LTD.,-,GRMN US,-,,"3,319","$1,105,834",0.05%,
LISTED EQUITY,-,-,-,-,"ROCKWELL AUTOMATION, INC.",-,ROK US,-,,"2,395","$1,105,338",0.05%,
LISTED EQUITY,-,-,-,-,"IDEXX LABORATORIES, INC.",-,IDXX US,-,,"1,655","$1,105,000",0.05%,
LISTED EQUITY,-,-,-,-,ARES MANAGEMENT CORP.,-,ARES US,-,,"3,854","$1,101,925",0.05%,
LISTED EQUITY,-,-,-,-,"DEXCOM, INC.",-,DXCM US,-,,"8,764","$1,100,819",0.05%,
LISTED EQUITY,-,-,-,-,MITSUBISHI ELECTRIC CORP.,-,6503 JP,-,,"39,817","$1,099,504",0.05%,
LISTED EQUITY,-,-,-,-,"GE HEALTHCARE TECHNOLOGIES, INC.",-,GEHC US,-,,"8,707","$1,099,402",0.05%,
LISTED EQUITY,-,-,-,-,"MARTIN MARIETTA MATERIALS, INC.",-,MLM US,-,,"1,314","$1,095,996",0.05%,
LISTED EQUITY,-,-,-,-,ENGIE SA,-,ENGI FP,-,,"42,673","$1,092,660",0.05%,
LISTED EQUITY,-,-,-,-,DAIKIN INDUSTRIES LTD.,-,6367 JP,-,,"5,648","$1,083,058",0.05%,
LISTED EQUITY,-,-,-,-,"CHARTER COMMUNICATIONS, INC.",-,CHTR US,-,,"1,953","$1,081,444",0.05%,
LISTED EQUITY,-,-,-,-,SIEMENS ENERGY AG,-,ENR GR,-,,"12,825","$1,080,647",0.05%,
LISTED EQUITY,-,-,-,-,CENTENE CORP.,-,CNC US,-,,"11,034","$1,079,575",0.05%,
LISTED EQUITY,-,-,-,-,PARTNERS GROUP HOLDING AG,-,PGHN SW,-,,491,"$1,077,106",0.05%,
LISTED EQUITY,-,-,-,-,"VEEVA SYSTEMS, INC.",-,VEEV US,-,,"3,171","$1,076,642",0.05%,
LISTED EQUITY,-,-,-,-,M&T BANK CORP.,-,MTB US,-,,"3,525","$1,070,372",0.05%,
LISTED EQUITY,-,-,-,-,AMADEUS IT GROUP SA,-,AMS SM,-,,"9,363","$1,067,993",0.05%,
LISTED EQUITY,-,-,-,-,TERUMO CORP.,-,4543 JP,-,,"33,887","$1,066,342",0.05%,
LISTED EQUITY,-,-,-,-,EDISON INTERNATIONAL,-,EIX US,-,,"8,263","$1,065,575",0.05%,
LISTED EQUITY,-,-,-,-,"EQUIFAX, INC.",-,EFX US,-,,"2,581","$1,062,388",0.05%,
LISTED EQUITY,-,-,-,-,NATWEST GROUP PLC,-,NWG LN,-,,"130,391","$1,060,545",0.05%,
LISTED EQUITY,-,-,-,-,ENTERGY CORP.,-,ETR US,-,,"8,659","$1,060,422",0.05%,
LISTED EQUITY,-,-,-,-,CHUGAI PHARMACEUTICAL CO. LTD.,-,4519 JP,-,,"14,614","$1,051,130",0.05%,
LISTED EQUITY,-,-,-,-,ASSA ABLOY AB,-,ASSAB SS,-,,"21,868","$1,044,607",0.05%,
LISTED EQUITY,-,-,-,-,ARCH CAPITAL GROUP LTD.,-,ACGL US,-,,"6,997","$1,043,630",0.05%,
LISTED EQUITY,-,-,-,-,BARRICK GOLD CORP.,-,ABX CN,-,,"41,664","$1,042,942",0.05%,
LISTED EQUITY,-,-,-,-,OCCIDENTAL PETROLEUM CORP.,-,OXY US,-,,"12,955","$1,033,872",0.05%,
LISTED EQUITY,-,-,-,-,"RAYMOND JAMES FINANCIAL, INC.",-,RJF US,-,,"4,102","$1,029,197",0.05%,
LISTED EQUITY,-,-,-,-,"MICROCHIP TECHNOLOGY, INC.",-,MCHP US,-,,"11,092","$1,027,441",0.05%,
LISTED EQUITY,-,-,-,-,TESCO PLC,-,TSCO LN,-,,"137,817","$1,026,721",0.05%,
LISTED EQUITY,-,-,-,-,"HUBSPOT, INC.",-,HUBS US,-,,904,"$1,016,931",0.05%,
LISTED EQUITY,-,-,-,-,KONINKLIJKE AHOLD DELHAIZE NV,-,AD NA,-,,"19,278","$1,015,287",0.05%,
LISTED EQUITY,-,-,-,-,"ANSYS, INC.",-,ANSS US,-,,"1,861","$1,013,894",0.05%,
LISTED EQUITY,-,-,-,-,PANASONIC HOLDINGS CORP.,-,6752 JP,-,,"59,937","$1,012,035",0.05%,
LISTED EQUITY,-,-,-,-,TRACTOR SUPPLY CO.,-,TSCO US,-,,"11,804","$1,011,569",0.05%,
LISTED EQUITY,-,-,-,-,"ALNYLAM PHARMACEUTICALS, INC.",-,ALNY US,-,,"2,649","$1,006,689",0.05%,
LISTED EQUITY,-,-,-,-,"HARTFORD FINANCIAL SERVICES GROUP, INC.",-,HIG US,-,,"5,677","$1,003,043",0.05%,
LISTED EQUITY,-,-,-,-,STATE STREET CORP.,-,STT US,-,,"6,309","$1,000,059",0.05%,
LISTED EQUITY,-,-,-,-,"EBAY, INC.",-,EBAY US,-,,"9,966","$997,185",0.04%,
LISTED EQUITY,-,-,-,-,ASHTEAD GROUP PLC,-,AHT LN,-,,"9,910","$995,313",0.04%,
LISTED EQUITY,-,-,-,-,"CONSOLIDATED EDISON, INC.",-,ED US,-,,"6,887","$992,500",0.04%,
LISTED EQUITY,-,-,-,-,LENNAR CORP.,-,LEN US,-,,"4,491","$989,091",0.04%,
LISTED EQUITY,-,-,-,-,STANDARD CHARTERED PLC,-,STAN LN,-,,"49,191","$983,675",0.04%,
LISTED EQUITY,-,-,-,-,"GODADDY, INC.",-,GDDY US,-,,"3,084","$983,231",0.04%,
LISTED EQUITY,-,-,-,-,"TAKE-TWO INTERACTIVE SOFTWARE, INC.",-,TTWO US,-,,"3,293","$978,943",0.04%,
LISTED EQUITY,-,-,-,-,GEBERIT AG,-,GEBN SW,-,,"1,065","$977,019",0.04%,
LISTED EQUITY,-,-,-,-,NUCOR CORP.,-,NUE US,-,,"5,174","$975,315",0.04%,
LISTED EQUITY,-,-,-,-,"HUMANA, INC.",-,HUM US,-,,"2,377","$974,031",0.04%,
LISTED EQUITY,-,-,-,-,STELLANTIS NV,-,STLAM IM,-,,"46,217","$973,144",0.04%,
LISTED EQUITY,-,-,-,-,"DUPONT DE NEMOURS, INC.",-,DD US,-,,"7,849","$966,626",0.04%,
LISTED EQUITY,-,-,-,-,FUJITSU LTD.,-,6702 JP,-,,"33,576","$965,990",0.04%,
LISTED EQUITY,-,-,-,-,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP.,-,WAB US,-,,"3,100","$949,229",0.04%,
LISTED EQUITY,-,-,-,-,NATIONAL BANK OF CANADA,-,NA CN,-,,"6,443","$948,107",0.04%,
LISTED EQUITY,-,-,-,-,INTACT FINANCIAL CORP.,-,IFC CN,-,,"3,221","$946,633",0.04%,
LISTED EQUITY,-,-,-,-,"NVR, INC.",-,NVR US,-,,71,"$941,908",0.04%,
LISTED EQUITY,-,-,-,-,DENSO CORP.,-,6902 JP,-,,"41,299","$939,900",0.04%,
LISTED EQUITY,-,-,-,-,"XYLEM, INC.",-,XYL US,-,,"5,014","$939,519",0.04%,
LISTED EQUITY,-,-,-,-,"WEC ENERGY GROUP, INC.",-,WEC US,-,,"6,171","$937,273",0.04%,
LISTED EQUITY,-,-,-,-,"CLOUDFLARE, INC.",-,NET US,-,,"5,363","$932,636",0.04%,
LISTED EQUITY,-,-,-,-,VOLVO AB,-,VOLVB SS,-,,"23,640","$928,172",0.04%,
LISTED EQUITY,-,-,-,-,GENERALI,-,G IM,-,,"20,319","$926,720",0.04%,
LISTED EQUITY,-,-,-,-,BAYERISCHE MOTOREN WERKE AG,-,BMW GR,-,,"6,993","$923,757",0.04%,
LISTED EQUITY,-,-,-,-,ROBLOX CORP.,-,RBLX US,-,,"9,874","$922,774",0.04%,
LISTED EQUITY,-,-,-,-,NIPPON TELEGRAPH & TELEPHONE CORP.,-,9432 JP,-,,"566,049","$919,122",0.04%,
LISTED EQUITY,-,-,-,-,DAIWA HOUSE INDUSTRY CO. LTD.,-,1925 JP,-,,"18,285","$912,867",0.04%,
LISTED EQUITY,-,-,-,-,CARNIVAL CORP.,-,CCL US,-,,"22,653","$911,736",0.04%,
LISTED EQUITY,-,-,-,-,FIFTH THIRD BANCORP,-,FITB US,-,,"13,339","$910,859",0.04%,
LISTED EQUITY,-,-,-,-,FAIRFAX FINANCIAL HOLDINGS LTD.,-,FFH CN,-,,405,"$910,154",0.04%,
LISTED EQUITY,-,-,-,-,"CARDINAL HEALTH, INC.",-,CAH US,-,,"4,748","$906,899",0.04%,
LISTED EQUITY,-,-,-,-,DECKERS OUTDOOR CORP.,-,DECK US,-,,"2,741","$898,951",0.04%,
LISTED EQUITY,-,-,-,-,CAPGEMINI SE,-,CAP FP,-,,"3,391","$896,859",0.04%,
LISTED EQUITY,-,-,-,-,"EXPEDIA GROUP, INC.",-,EXPE US,-,,"2,979","$896,364",0.04%,
LISTED EQUITY,-,-,-,-,MURATA MANUFACTURING CO. LTD.,-,6981 JP,-,,"33,957","$893,203",0.04%,
LISTED EQUITY,-,-,-,-,FANUC CORP.,-,6954 JP,-,,"20,756","$890,541",0.04%,
LISTED EQUITY,-,-,-,-,"WARNER BROS DISCOVERY, INC.",-,WBD US,-,,"52,139","$890,105",0.04%,
LISTED EQUITY,-,-,-,-,KOMATSU LTD.,-,6301 JP,-,,"19,908","$889,997",0.04%,
LISTED EQUITY,-,-,-,-,"METTLER-TOLEDO INTERNATIONAL, INC.",-,MTD US,-,,449,"$887,395",0.04%,
LISTED EQUITY,-,-,-,-,DOVER CORP.,-,DOV US,-,,"2,926","$886,645",0.04%,
LISTED EQUITY,-,-,-,-,REGIONS FINANCIAL CORP.,-,RF US,-,,"23,321","$885,912",0.04%,
LISTED EQUITY,-,-,-,-,PERNOD RICARD SA,-,RI FP,-,,"4,828","$880,160",0.04%,
LISTED EQUITY,-,-,-,-,"COSTAR GROUP, INC.",-,CSGP US,-,,"7,549","$872,859",0.04%,
LISTED EQUITY,-,-,-,-,"MONOLITHIC POWER SYSTEMS, INC.",-,MPWR US,-,,909,"$868,980",0.04%,
LISTED EQUITY,-,-,-,-,EQT CORP.,-,EQT US,-,,"11,587","$862,929",0.04%,
LISTED EQUITY,-,-,-,-,"DOLLARAMA, INC.",-,DOL CN,-,,"5,478","$862,928",0.04%,
LISTED EQUITY,-,-,-,-,E.ON SE,-,EOAN GR,-,,"45,488","$855,481",0.04%,
LISTED EQUITY,-,-,-,-,"SNAP-ON, INC.",-,SNA US,-,,"1,557","$853,910",0.04%,
LISTED EQUITY,-,-,-,-,HERSHEY CO.,-,HSY US,-,,"3,122","$853,879",0.04%,
LISTED EQUITY,-,-,-,-,SUMITOMO CORP.,-,8053 JP,-,,"24,215","$853,071",0.04%,
LISTED EQUITY,-,-,-,-,UCB SA,-,UCB BB,-,,"2,645","$850,314",0.04%,
LISTED EQUITY,-,-,-,-,HALLIBURTON CO.,-,HAL US,-,,"19,325","$848,641",0.04%,
LISTED EQUITY,-,-,-,-,TEVA PHARMACEUTICAL INDUSTRIES LTD.,-,TEVA US,-,,"23,709","$843,963",0.04%,
LISTED EQUITY,-,-,-,-,DTE ENERGY CO.,-,DTE US,-,,"4,323","$843,169",0.04%,
LISTED EQUITY,-,-,-,-,HEWLETT PACKARD ENTERPRISE CO.,-,HPE US,-,,"24,442","$842,834",0.04%,
LISTED EQUITY,-,-,-,-,"AMERICAN WATER WORKS CO., INC.",-,AWK US,-,,"4,191","$842,740",0.04%,
LISTED EQUITY,-,-,-,-,"KEYSIGHT TECHNOLOGIES, INC.",-,KEYS US,-,,"3,244","$841,597",0.04%,
LISTED EQUITY,-,-,-,-,"DOW, INC.",-,DOW US,-,,"12,978","$841,158",0.04%,
LISTED EQUITY,-,-,-,-,LOEWS CORP.,-,L US,-,,"6,129","$838,386",0.04%,
LISTED EQUITY,-,-,-,-,"GLOBAL PAYMENTS, INC.",-,GPN US,-,,"4,630","$837,942",0.04%,
LISTED EQUITY,-,-,-,-,THOMSON REUTERS CORP.,-,TRI CN,-,,"3,219","$834,471",0.04%,
LISTED EQUITY,-,-,-,-,FUJIFILM HOLDINGS CORP.,-,4901 JP,-,,"24,497","$833,060",0.04%,
LISTED EQUITY,-,-,-,-,PPL CORP.,-,PPL US,-,,"15,757","$826,104",0.04%,
LISTED EQUITY,-,-,-,-,"MS&AD INSURANCE GROUP HOLDINGS, INC.",-,8725 JP,-,,"23,297","$825,767",0.04%,
LISTED EQUITY,-,-,-,-,ASM INTERNATIONAL NV,-,ASM NA,-,,882,"$824,724",0.04%,
LISTED EQUITY,-,-,-,-,KRAFT HEINZ CO.,-,KHC US,-,,"16,428","$814,833",0.04%,
LISTED EQUITY,-,-,-,-,ORIENTAL LAND CO. LTD.,-,4661 JP,-,,"23,156","$814,337",0.04%,
LISTED EQUITY,-,-,-,-,SMC CORP.,-,6273 JP,-,,"1,271","$812,032",0.04%,
LISTED EQUITY,-,-,-,-,"T. ROWE PRICE GROUP, INC.",-,TROW US,-,,"4,443","$811,602",0.04%,
LISTED EQUITY,-,-,-,-,FORTIVE CORP.,-,FTV US,-,,"6,698","$811,387",0.04%,
LISTED EQUITY,-,-,-,-,DISCO CORP.,-,6146 JP,-,,"1,836","$806,040",0.04%,
LISTED EQUITY,-,-,-,-,TDK CORP.,-,6762 JP,-,,"37,770","$804,449",0.04%,
LISTED EQUITY,-,-,-,-,"NETAPP, INC.",-,NTAP US,-,,"4,286","$803,544",0.04%,
LISTED EQUITY,-,-,-,-,WATERS CORP.,-,WAT US,-,,"1,339","$802,012",0.04%,
LISTED EQUITY,-,-,-,-,ORIX CORP.,-,8591 JP,-,,"22,803","$798,642",0.04%,
LISTED EQUITY,-,-,-,-,"WSP GLOBAL, INC.",-,WSP CN,-,,"2,806","$797,190",0.04%,
LISTED EQUITY,-,-,-,-,"CGI, INC.",-,GIBA CN,-,,"4,507","$796,048",0.04%,
LISTED EQUITY,-,-,-,-,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",-,BR US,-,,"2,179","$795,811",0.04%,
LISTED EQUITY,-,-,-,-,"DAI-ICHI LIFE HOLDINGS, INC.",-,8750 JP,-,,"18,285","$795,799",0.04%,
LISTED EQUITY,-,-,-,-,RHEINMETALL AG,-,RHM GR,-,,774,"$795,326",0.04%,
LISTED EQUITY,-,-,-,-,TELEFONAKTIEBOLAGET LM ERICSSON,-,ERICB SS,-,,"60,240","$791,442",0.04%,
LISTED EQUITY,-,-,-,-,SYNCHRONY FINANCIAL,-,SYF US,-,,"7,534","$790,954",0.04%,
LISTED EQUITY,-,-,-,-,EXPAND ENERGY CORP.,-,EXE US,-,,"4,904","$788,553",0.04%,
LISTED EQUITY,-,-,-,-,ARCHER-DANIELS-MIDLAND CO.,-,ADM US,-,,"9,621","$785,033",0.04%,
LISTED EQUITY,-,-,-,-,"ROBINHOOD MARKETS, INC.",-,HOOD US,-,,"13,027","$783,932",0.04%,
LISTED EQUITY,-,-,-,-,WHEATON PRECIOUS METALS CORP.,-,WPM CN,-,,"8,617","$782,976",0.04%,
LISTED EQUITY,-,-,-,-,DASSAULT SYSTEMES SE,-,DSY FP,-,,"13,928","$780,355",0.04%,
LISTED EQUITY,-,-,-,-,"RESTAURANT BRANDS INTERNATIONAL, INC.",-,QSR CN,-,,"7,411","$779,707",0.04%,
LISTED EQUITY,-,-,-,-,ON SEMICONDUCTOR CORP.,-,ON US,-,,"7,641","$778,081",0.04%,
LISTED EQUITY,-,-,-,-,"TYLER TECHNOLOGIES, INC.",-,TYL US,-,,834,"$777,167",0.04%,
LISTED EQUITY,-,-,-,-,"EMCOR GROUP, INC.",-,EME US,-,,"1,059","$776,325",0.03%,
LISTED EQUITY,-,-,-,-,MARUBENI CORP.,-,8002 JP,-,,"31,275","$768,964",0.03%,
LISTED EQUITY,-,-,-,-,LEGRAND SA,-,LR FP,-,,"4,863","$764,911",0.03%,
LISTED EQUITY,-,-,-,-,"MARKEL GROUP, INC.",-,MKL US,-,,273,"$761,731",0.03%,
LISTED EQUITY,-,-,-,-,PRUDENTIAL PLC,-,PRU LN,-,,"59,043","$760,768",0.03%,
LISTED EQUITY,-,-,-,-,"TWILIO, INC.",-,TWLO US,-,,"4,349","$759,134",0.03%,
LISTED EQUITY,-,-,-,-,VERALTO CORP.,-,VLTO US,-,,"4,586","$754,396",0.03%,
LISTED EQUITY,-,-,-,-,VOLKSWAGEN AG,-,VOW3 GR,-,,"5,053","$752,417",0.03%,
LISTED EQUITY,-,-,-,-,VONOVIA SE,-,VNA GR,-,,"15,313","$750,872",0.03%,
LISTED EQUITY,-,-,-,-,"SOMPO HOLDINGS, INC.",-,8630 JP,-,,"17,720","$750,094",0.03%,
LISTED EQUITY,-,-,-,-,"CHURCH & DWIGHT CO., INC.",-,CHD US,-,,"4,409","$745,612",0.03%,
LISTED EQUITY,-,-,-,-,"DARDEN RESTAURANTS, INC.",-,DRI US,-,,"2,467","$743,766",0.03%,
LISTED EQUITY,-,-,-,-,PUBLICIS GROUPE SA,-,PUB FP,-,,"4,312","$742,811",0.03%,
LISTED EQUITY,-,-,-,-,CARVANA CO.,-,CVNA US,-,,"2,259","$742,006",0.03%,
LISTED EQUITY,-,-,-,-,SSE PLC,-,SSE LN,-,,"22,845","$741,222",0.03%,
LISTED EQUITY,-,-,-,-,"HUNTINGTON BANCSHARES, INC.",-,HBAN US,-,,"28,067","$737,553",0.03%,
LISTED EQUITY,-,-,-,-,PACKAGING CORP. OF AMERICA,-,PKG US,-,,"2,022","$735,188",0.03%,
LISTED EQUITY,-,-,-,-,"ZOOM COMMUNICATIONS, INC.",-,ZM US,-,,"5,569","$734,011",0.03%,
LISTED EQUITY,-,-,-,-,VEOLIA ENVIRONNEMENT SA,-,VIE FP,-,,"16,136","$731,597",0.03%,
LISTED EQUITY,-,-,-,-,NOKIA OYJ,-,NOKIA FH,-,,"102,192","$730,559",0.03%,
LISTED EQUITY,-,-,-,-,"BIOGEN, INC.",-,BIIB US,-,,"2,942","$726,574",0.03%,
LISTED EQUITY,-,-,-,-,"AJINOMOTO CO., INC.",-,2802 JP,-,,"10,943","$725,565",0.03%,
LISTED EQUITY,-,-,-,-,TEXAS PACIFIC LAND CORP.,-,TPL US,-,,404,"$721,319",0.03%,
LISTED EQUITY,-,-,-,-,"HUBBELL, INC.",-,HUBB US,-,,"1,066","$721,222",0.03%,
LISTED EQUITY,-,-,-,-,"CENOVUS ENERGY, INC.",-,CVE CN,-,,"29,463","$720,975",0.03%,
LISTED EQUITY,-,-,-,-,"ULTA BEAUTY, INC.",-,ULTA US,-,,"1,026","$720,572",0.03%,
LISTED EQUITY,-,-,-,-,"BROWN & BROWN, INC.",-,BRO US,-,,"4,366","$719,477",0.03%,
LISTED EQUITY,-,-,-,-,ATMOS ENERGY CORP.,-,ATO US,-,,"3,196","$718,886",0.03%,
LISTED EQUITY,-,-,-,-,FIRSTENERGY CORP.,-,FE US,-,,"11,183","$718,521",0.03%,
LISTED EQUITY,-,-,-,-,"PULTEGROUP, INC.",-,PHM US,-,,"4,073","$716,342",0.03%,
LISTED EQUITY,-,-,-,-,"LABCORP HOLDINGS, INC.",-,LH US,-,,"1,927","$713,833",0.03%,
LISTED EQUITY,-,-,-,-,ZEBRA TECHNOLOGIES CORP.,-,ZBRA US,-,,"1,142","$712,093",0.03%,
LISTED EQUITY,-,-,-,-,CINCINNATI FINANCIAL CORP.,-,CINF US,-,,"3,063","$710,949",0.03%,
LISTED EQUITY,-,-,-,-,INTERCONTINENTAL HOTELS GROUP PLC,-,IHG LN,-,,"3,528","$710,301",0.03%,
LISTED EQUITY,-,-,-,-,CAMECO CORP.,-,CCO CN,-,,"8,525","$707,560",0.03%,
LISTED EQUITY,-,-,-,-,"LPL FINANCIAL HOLDINGS, INC.",-,LPLA US,-,,"1,338","$705,501",0.03%,
LISTED EQUITY,-,-,-,-,BAYER AG,-,BAYN GR,-,,"21,795","$704,011",0.03%,
LISTED EQUITY,-,-,-,-,STERIS PLC,-,STE US,-,,"2,120","$703,860",0.03%,
LISTED EQUITY,-,-,-,-,SOCIETE GENERALE SA,-,GLE FP,-,,"15,405","$699,756",0.03%,
LISTED EQUITY,-,-,-,-,SINGAPORE TELECOMMUNICATIONS LTD.,-,ST SP,-,,"191,884","$699,704",0.03%,
LISTED EQUITY,-,-,-,-,VODAFONE GROUP PLC,-,VOD LN,-,,"506,113","$699,222",0.03%,
LISTED EQUITY,-,-,-,-,DEVON ENERGY CORP.,-,DVN US,-,,"13,202","$697,878",0.03%,
LISTED EQUITY,-,-,-,-,UNIVERSAL MUSIC GROUP NV,-,UMG NA,-,,"16,872","$697,542",0.03%,
LISTED EQUITY,-,-,-,-,MTU AERO ENGINES AG,-,MTX GR,-,,"1,294","$696,884",0.03%,
LISTED EQUITY,-,-,-,-,NEC CORP.,-,6701 JP,-,,"4,942","$696,791",0.03%,
LISTED EQUITY,-,-,-,-,"FORTIS, INC.",-,FTS CN,-,,"10,374","$695,881",0.03%,
LISTED EQUITY,-,-,-,-,JAPAN POST HOLDINGS CO. LTD.,-,6178 JP,-,,"45,394","$695,333",0.03%,
LISTED EQUITY,-,-,-,-,AMEREN CORP.,-,AEE US,-,,"4,829","$695,218",0.03%,
LISTED EQUITY,-,-,-,-,FRANCO-NEVADA CORP.,-,FNV CN,-,,"3,660","$694,255",0.03%,
LISTED EQUITY,-,-,-,-,"LENNOX INTERNATIONAL, INC.",-,LII US,-,,705,"$693,352",0.03%,
LISTED EQUITY,-,-,-,-,CMS ENERGY CORP.,-,CMS US,-,,"6,367","$685,410",0.03%,
LISTED EQUITY,-,-,-,-,NOVONESIS (NOVOZYMES) B,-,NSISB DC,-,,"7,477","$683,661",0.03%,
LISTED EQUITY,-,-,-,-,FERROVIAL SE,-,FER SM,-,,"9,992","$678,448",0.03%,
LISTED EQUITY,-,-,-,-,"LIVE NATION ENTERTAINMENT, INC.",-,LYV US,-,,"3,243","$678,201",0.03%,
LISTED EQUITY,-,-,-,-,CELLNEX TELECOM SA,-,CLNX SM,-,,"13,290","$678,140",0.03%,
LISTED EQUITY,-,-,-,-,CDW CORP.,-,CDW US,-,,"2,405","$675,905",0.03%,
LISTED EQUITY,-,-,-,-,"WEST PHARMACEUTICAL SERVICES, INC.",-,WST US,-,,"1,275","$674,529",0.03%,
LISTED EQUITY,-,-,-,-,KELLANOVA,-,K US,-,,"5,149","$673,322",0.03%,
LISTED EQUITY,-,-,-,-,"TRIMBLE, INC.",-,TRMB US,-,,"5,879","$670,975",0.03%,
LISTED EQUITY,-,-,-,-,OTSUKA HOLDINGS CO. LTD.,-,4578 JP,-,,"7,554","$667,625",0.03%,
LISTED EQUITY,-,-,-,-,NORTHERN TRUST CORP.,-,NTRS US,-,,"4,014","$664,543",0.03%,
LISTED EQUITY,-,-,-,-,MITSUI FUDOSAN CO. LTD.,-,8801 JP,-,,"50,830","$663,417",0.03%,
LISTED EQUITY,-,-,-,-,"FACTSET RESEARCH SYSTEMS, INC.",-,FDS US,-,,854,"$662,631",0.03%,
LISTED EQUITY,-,-,-,-,LOBLAW COS. LTD.,-,L CN,-,,"3,111","$660,949",0.03%,
LISTED EQUITY,-,-,-,-,"WILLIAMS-SONOMA, INC.",-,WSM US,-,,"2,210","$660,892",0.03%,
LISTED EQUITY,-,-,-,-,NUTRIEN LTD.,-,NTR CN,-,,"9,111","$658,128",0.03%,
LISTED EQUITY,-,-,-,-,LIBERTY MEDIA CORP.-LIBERTY FORMULA ONE,-,FWONK US,-,,"4,397","$658,011",0.03%,
LISTED EQUITY,-,-,-,-,CIE GENERALE DES ETABLISSEMENTS MICHELIN SCA,-,ML FP,-,,"12,357","$657,176",0.03%,
LISTED EQUITY,-,-,-,-,SUMITOMO ELECTRIC INDUSTRIES LTD.,-,5802 JP,-,,"22,379","$656,277",0.03%,
LISTED EQUITY,-,-,-,-,MASCO CORP.,-,MAS US,-,,"5,588","$654,938",0.03%,
LISTED EQUITY,-,-,-,-,"VERISIGN, INC.",-,VRSN US,-,,"1,959","$654,850",0.03%,
LISTED EQUITY,-,-,-,-,"BEST BUY CO., INC.",-,BBY US,-,,"4,707","$652,244",0.03%,
LISTED EQUITY,-,-,-,-,"BURLINGTON STORES, INC.",-,BURL US,-,,"1,416","$652,018",0.03%,
LISTED EQUITY,-,-,-,-,SKANDINAVISKA ENSKILDA BANKEN AB,-,SEBA SS,-,,"29,419","$651,288",0.03%,
LISTED EQUITY,-,-,-,-,"CITIZENS FINANCIAL GROUP, INC.",-,CFG US,-,,"9,176","$648,554",0.03%,
LISTED EQUITY,-,-,-,-,SWISS LIFE HOLDING AG,-,SLHN SW,-,,518,"$646,086",0.03%,
LISTED EQUITY,-,-,-,-,EQUINOR ASA,-,EQNR NO,-,,"17,087","$644,916",0.03%,
LISTED EQUITY,-,-,-,-,INSULET CORP.,-,PODD US,-,,"1,525","$642,988",0.03%,
LISTED EQUITY,-,-,-,-,SANDVIK AB,-,SAND SS,-,,"22,177","$642,844",0.03%,
LISTED EQUITY,-,-,-,-,CLOROX CO.,-,CLX US,-,,"2,445","$641,480",0.03%,
LISTED EQUITY,-,-,-,-,BANK HAPOALIM BM,-,POLI IT,-,,"32,869","$641,357",0.03%,
LISTED EQUITY,-,-,-,-,CAIXABANK SA,-,CABK SM,-,,"73,036","$639,578",0.03%,
LISTED EQUITY,-,-,-,-,DANSKE BANK AS,-,DANSKE DC,-,,"13,996","$639,392",0.03%,
LISTED EQUITY,-,-,-,-,EVERSOURCE ENERGY,-,ES US,-,,"6,892","$639,249",0.03%,
LISTED EQUITY,-,-,-,-,"INTERNATIONAL FLAVORS & FRAGRANCES, INC.",-,IFF US,-,,"4,679","$638,982",0.03%,
LISTED EQUITY,-,-,-,-,"CORPAY, INC.",-,CPAY US,-,,"1,168","$638,240",0.03%,
LISTED EQUITY,-,-,-,-,PENTAIR PLC,-,PNR US,-,,"3,925","$637,910",0.03%,
LISTED EQUITY,-,-,-,-,RENESAS ELECTRONICS CORP.,-,6723 JP,-,,"30,103","$633,110",0.03%,
LISTED EQUITY,-,-,-,-,"TERADYNE, INC.",-,TER US,-,,"3,111","$632,747",0.03%,
